	CFU_E_1	CFU_E_2	CFU_E_3	Pro_E_1	Pro_E_2	Pro_E_3	Int_E_1	Int_E_2	Int_E_3	Late_E_1	Late_E_2	Late_E_3
ECSIT	1.88007329781556	1.65661600643827	1.89898222591756	1.96929632470914	1.62260743658354	1.86025129081153	1.36493191175061	1.42690116678746	1.46592281259323	1.48105476116042	1.49070558089866	1.67176552038065
ECT2	3.30435056019403	4.02955139870571	3.86715663390747	4.2237247249222	3.65881516142589	4.2648791907053	7.42125358255513	7.20290354169931	7.90199324665206	7.13019160381526	2.19649770189635	4.87913813259097
EDA	1.21669077211352	1.28264298528975	1.30577485330798	1.19983105010631	1.29887352751668	1.29014326221649	1.45463241759627	1.50868494204237	1.33545622612682	1.30371999031508	1.42123298220939	1.34788619441042
EDA2R	1.0483933225769	0.949698899332388	0.954872303016672	0.995734076621933	0.993236776840433	0.951594221793687	1.04886731288713	0.953029763276735	1.06518135846731	1.05483585556236	1.01701135393083	1.01918717599915
EDAR	1.13826479563375	1.09016258170291	1.14002435213469	1.08892880217587	1.10765473969038	1.15856710352179	1.13451471221137	1.0958613684502	1.15055863631617	1.22472361598794	1.15526412852847	1.19624090834468
EDC3	1.90308584417514	1.64441759331713	1.99034998327249	1.98993933854935	1.58766333319491	1.93455319113006	1.35940207598294	1.29461320196821	1.60790709512189	1.23646533959353	1.09963376464824	1.09479523958409
EDC4	1.82325913620313	2.08170656006426	2.27631734665498	1.88216303187308	2.01079004420309	2.23813398890002	1.71332019092377	1.73232504348442	1.87799314612347	1.14467513361157	1.17104453994882	1.15693111360747
EDDM3A	0.924017598037269	0.958800158253756	0.894573452910271	0.956570947313318	0.947685218047463	0.924396346743789	0.925475936868276	0.91654958955963	0.935433945312767	0.960874739052252	0.928964085255703	0.913730269146696
EDDM3B	0.88284716101405	0.87484646635651	0.900607490655431	0.887931048946175	0.883218129437357	0.83259970488193	0.865092766088098	0.869991083480501	0.876335721803253	0.962555106119202	0.909744106055332	0.925042716090881
EDEM1	1.59444198809799	1.86798933010633	1.87567474268754	1.56058862797767	1.79999460468982	1.91222968491006	1.67496374425289	1.83655589466608	2.12905668965749	2.08482310505597	3.56733075790348	3.37380033404418
EDEM2	1.22802956991108	1.23442739603046	1.39774595079766	1.35417747346837	1.36006345293854	1.46395168178753	1.07891221077847	1.13942686117045	1.14593812146024	0.9865789007433	1.01393080579168	1.01865375213309
EDEM3	1.97380193300562	2.06321967762653	2.00786366565676	1.98998765674505	1.84833778226348	1.82255034009581	1.89935467881554	1.89185774267214	1.81177439511254	2.84721403146301	3.60220257226692	3.80809776914189
EDF1	5.0735849119902	6.39546804274175	6.6138230468302	6.07633243305706	6.69627383742719	5.82528880739191	5.57250338044495	5.4920995226787	5.58034952399096	5.10505002703147	7.31360759481679	6.15498064971124
EDIL3	1.02519566812856	1.0259889754774	1.01225473551335	1.01027920141866	1.02536425719368	0.991189821571985	1.01104345461208	0.999853809773019	1.0417858690106	0.9983087217413	1.01241350137216	1.03149022378746
EDN1	1.09049295694495	1.05026873973843	1.09513299951581	1.05440553021689	1.01734473875664	1.07485698878147	1.09514127023634	1.06131690318917	1.10286482986772	1.12815391817079	1.16723418831406	1.08614693503066
EDN2	0.948325461689774	1.01157140370902	0.996861093726433	0.986586564389123	1.00318477630842	1.01783118309209	1.0456065142593	0.978110584767274	1.0097948607023	1.00520314336229	1.03894373241177	1.07918234541554
EDN3	0.936960456447025	0.888042838449316	0.88023063531018	0.896181533723818	0.875977998532519	0.878330288572382	0.91600241123448	0.933800380212984	0.888147520678006	0.931909768535503	0.91599711880142	0.913058014039916
EDNRA	1.04447606576319	0.953374005245517	0.902657600337592	1.03859264863239	0.942803814750517	0.948899695603688	0.948428371416487	0.958010362715695	0.950089652716726	0.979354927917559	0.991582313853605	0.937215342372268
EDNRB	1.05108864541822	1.07491816278801	1.12923979977433	1.07640169159908	1.09963685244205	1.11658661979824	1.16662097563048	1.11841150491345	1.1814105232842	1.06095900990926	1.09956321862853	1.08366528559025
EDRF1	2.88374085850815	4.13414541917464	3.61353673875197	2.67151822852545	3.69708501216028	3.57472553968704	3.42267777834182	3.36927691154311	2.83043531886546	1.5784568630828	1.43422412570702	1.51940309196259
EEA1	1.89906517347754	2.49580400945882	2.31369829312021	1.82458754963761	2.31953080913099	2.33346179490474	2.27335781950891	2.10908390095965	1.99174176346012	1.31061439059922	1.12709012888295	1.21413858347626
EED	5.26849874118903	6.47914921425975	6.24878953184535	5.79838358205371	6.83691388788335	6.45121931471563	5.32835796595751	5.81913232253035	5.19953126969679	2.66819182650735	2.03323755945629	2.14084654025474
EEF1A1	38.8071505307369	31.9796086261469	28.8796371543429	33.1853844385385	37.3868754179414	30.7780715147169	42.970492281627	41.2503400650878	34.1009925107438	46.4608004052535	53.5162353901949	36.7700247426473
EEF1A2	1.15910192225352	1.10902328677958	1.04586630103189	1.01705548952473	1.10031873967736	1.05107746857107	1.14498140794418	1.07792787125072	1.06986899084173	1.01408743525642	1.07808368917229	1.07985055160335
EEF1D	10.2729179586415	8.77812170884224	8.8202471732294	10.701045164669	9.77700842957967	8.7662934077977	9.82931139324927	10.7277627129361	9.48005892622536	9.54120636873431	8.08854529037046	8.64275841752571
EEF2	11.9049608864715	8.81709420732192	10.2587465049023	11.5111177316343	10.544412426668	10.4621450752938	10.7849768900853	10.6120211189082	10.363950735638	13.5167017407742	12.9461174187006	12.9652987101005
EFCAB1	1.02803889510883	0.930176125013879	0.97512056628269	0.967171698802362	0.945140866876278	0.935678396344801	0.936677046933192	0.938278269346424	0.931129169327579	0.93692081620933	0.942708537549526	0.95814208010964
EFCAB11	1.88631016586791	2.23806204849509	2.26538429135272	2.07282044262875	2.28716429505944	2.18723187226581	2.16061596657599	2.24081670792726	2.30482645752597	1.49569341770536	1.3409061449235	1.20780302848251
EFCAB14	3.51006769475133	3.93352510429698	4.18661988527843	3.49770720240158	3.89484718647555	4.08891891656549	4.73224492439669	4.69336052150745	5.31843908249258	3.8524383152241	3.58449911941546	3.64396659122965
EFCAB2	1.2613992611966	1.59154139382964	1.73708343409763	1.14709109113573	1.75125656762299	1.37601094823122	1.7687418891161	1.44662641922699	2.12638729207702	1.18145021561583	1.60900990929383	1.43138260702993
EFCAB6	1.02026575731811	1.03157733916954	1.05303983155434	0.986886443854041	1.01421990452127	1.04913468815772	1.03143933315511	1.05732909864495	1.03140117199182	0.984243846874222	1.05885353399877	1.05382955854854
EFCC1	1.0247952417674	0.941243210886761	0.977211371272938	1.01874562081276	0.967015298489043	0.976284050980865	0.975528500659851	0.941410986237023	0.949190541803093	1.01499835552933	0.955043902317274	0.908733512421257
EFEMP1	0.954169832291571	0.906725073045328	0.906255708907412	0.92482969715801	0.920281124443429	0.905243142367328	0.91333113008352	0.95390955004939	0.964300262988921	0.949750249573213	1.01605655192689	0.956671126051655
EFEMP2	1.00198276901974	1.06276112410845	1.11955739336582	1.12312576520348	1.12557546683247	1.06775721017029	1.08176205397443	1.11813328070167	1.14685712768381	1.15515457975294	1.13234948375333	1.13868989070968
EFHC1	1.44784454748149	1.77801994230809	1.76767210137835	1.47908264858737	1.76940732684131	1.70754352797698	1.61687372109669	1.71018135165449	1.63677593503057	1.12360041570032	1.01634733461464	1.04781878062323
EFHC2	1.06848344528902	0.972011291895303	0.990609750616081	0.922603277242961	0.949528866646496	0.941057383024355	0.904107587542118	0.938778256385073	0.948972421819721	0.954260841802464	0.960964132256697	0.927158182566604
EFHD1	1.02695452528252	1.01003887403148	0.979447194523325	1.04062637612065	1.00372257716496	1.0844714620577	0.985074566164137	0.991818139713773	0.969908980278402	1.06963714636331	1.04020134369263	0.994052145372266
EFHD2	2.1832526261662	1.96411415526367	2.57118671712252	2.23722392602802	1.72200787716259	1.97310845437331	1.20586857254565	1.10524071926872	1.30094901225075	1.10676603327696	0.927626536485501	1.00722497708097
EFL1	2.52223833382627	3.23211685045232	3.18869485552675	2.86825662741367	3.07697791525532	3.13686495253465	2.55898502033477	2.41131989794479	2.3178059710042	1.47567846540151	1.60790222097812	1.52904613236016
EFNA1	0.876289133863589	0.92415534926276	0.920924078666347	0.884997231177443	1.00116685108244	0.897306763739067	1.0104590045183	1.05183921423104	1.02898976809873	1.03998208843712	0.957554303837153	0.984915681170434
EFNA2	0.981335509544429	0.955620662520732	0.985882633569828	1.04352188850712	1.01278831932851	1.01046490732421	1.02402392011128	1.06406136268552	1.04741307545673	1.03950231899577	1.1181055711058	1.10323618884534
EFNA3	1.09270085499143	1.09439136334243	1.1160977937948	1.08385022023833	1.11840613520962	1.06518233141927	1.05468055716902	1.07281594132907	1.13403802150858	1.17058823712844	1.14837501166075	1.23611978148343
EFNA4	0.905067696665802	0.909717351361574	0.967863080076126	0.878297354481199	0.946242788737201	0.89430564228509	0.907699152537011	0.851380067275965	0.913079187054242	0.833410012577689	0.877149626665474	0.834829877577039
EFNA5	1.08969307918027	1.03571880391255	1.01062871168527	1.01065399434607	1.01645145870816	1.0444280696943	1.02902628749671	1.00667885058945	1.00992628465752	1.01258195525346	0.966475744642998	0.984289497180355
EFNB1	1.05194467599032	0.962314665943447	0.989493604560085	1.02780636068935	1.01011397014945	1.03904484271603	1.00990888756697	0.950923823048904	1.01667171956435	1.01800065366484	1.01111611636605	0.975918302903678
EFNB2	0.957554221977609	1.01197002526534	0.986324108158599	0.97825294417853	0.986421561458039	0.963723952650769	0.964358175077855	0.97472261929022	0.96922565264824	0.959767586238777	0.913949758868025	0.980524939009503
EFNB3	1.04224300612757	1.03802590398457	1.02510004481102	1.00757409265111	1.01013388049539	1.02079049918549	1.01202924447357	1.03010737871013	1.05662210547109	0.990671570596131	1.02995176749877	1.04737030780382
EFR3A	5.49494106879752	5.77473539993077	5.2453672747129	4.70306415478842	5.49425652566933	5.13737930215877	4.93116388933973	4.97874086584399	4.84149075638899	2.48982734126053	1.55627136644606	1.97953417796621
EFR3B	1.16813490194371	0.9840123895573	1.02240230220164	1.05873414804515	1.01659479942903	1.01217971644366	0.973371283472197	0.994180773120581	1.1002742041384	1.10256177991127	1.0376776413864	1.06179267378465
EFS	0.962338674721212	0.989275817715424	1.01780360050106	1.00187003213888	1.04996108573837	1.07254092831363	1.05227373319988	1.03200316915774	1.06271010087034	1.07826394758655	1.06607198944035	1.11097583147889
EGF	0.908655565263398	0.919188355412914	0.922254993923586	0.973426177762714	0.894136185796528	0.966888565040766	0.950786013312005	0.962283178398844	0.963889689424083	0.959395361829907	1.01922938941953	1.01419411164469
EGFL6	0.942869126530883	0.989387949695567	0.950421205856531	1.01310134620106	0.974457712219823	0.993824043210345	0.977763071540698	0.988467106800858	0.994125647857985	0.903377117251015	0.975997959484609	1.01420203510658
EGFL7	1.70556088054347	1.43368017885544	2.02270974238357	1.91131748031442	1.3569283044146	1.81464899770781	1.06905399966063	1.06517607451693	1.03727579007231	0.976170918635929	0.952208070103277	1.02531304970551
EGFR	1.55164845756729	1.20618421940886	1.17032308599923	1.53033283337282	1.25739354037112	1.21091744627637	1.16008921659567	1.25899688383532	1.26087199372143	1.53008347586797	1.39140043589069	1.32310018111175
EGLN1	1.82624877390822	2.38971142768036	1.96181623580088	2.0486883196941	2.66807501166033	2.41435867915005	3.32511969992212	3.53539269059025	3.98848440413166	2.02772146964325	1.49519778698318	2.0527758505156
EGLN3	1.04362175807023	1.07281237857208	1.09455199227769	1.0579334117357	1.16405089425312	1.07665935988207	1.20044106011663	1.15360058929635	1.22222391519428	1.29799707995725	1.57196247751087	1.59561140191222
EGOT	0.918434554265666	0.932393466298452	0.958807599471148	0.992558533436998	0.987954531241597	0.940610729689844	0.983061147091649	0.95076032668533	0.927291762750061	0.994999787201088	1.03238565230387	0.967820993490855
EGR1	7.15301845856027	4.16635973202923	3.15143080101844	4.39145344673247	3.14536600210206	3.20084954865942	2.02156529022108	1.57632027891488	1.5636862012769	2.12423033447928	2.96636446267109	3.03849676664012
EGR2	1.06181580502619	0.980899646212366	0.950746997064825	0.99706697918168	1.07049074287788	0.949746216294748	1.07655742488304	1.00835329439553	0.98858073380698	0.9840970738957	1.00398600951216	0.984429504099536
EGR3	1.08342892692313	0.905140288983869	0.941410003082738	0.977504612796139	0.898924525233867	0.911557122990288	0.888229255797089	0.923605667553278	0.911673849462589	0.938915483394119	0.921062581024885	0.943075439055845
EGR4	1.12386322218431	0.943030553405105	1.02734992601564	0.985296607937657	1.02186849415635	0.977922965761936	1.01925202045126	0.995540740890895	1.01005360669439	1.11575122973271	1.15497249358175	1.13668920221565
EHBP1	3.06867976533142	3.79100689089003	3.73070795050888	3.32761890838936	3.94418396426238	3.95428951432292	3.56563584370481	4.04795782493907	3.87262211237674	1.70875107775478	1.42229763939813	1.49865623677686
EHBP1L1	1.50228496002405	1.34672579398331	1.49284066754886	2.01512004009397	1.44015921916297	1.61245117031864	1.75054440583327	1.68211119817467	2.61335156989956	2.10666214334428	1.47607840763107	1.53831718451177
EHD1	2.10383266356908	1.80402599159527	2.12558506409858	1.98602864004587	1.65931766738247	1.8914008584982	1.70429870456363	1.77823666318125	2.02917668757322	2.40231670173692	2.20762332946354	2.20967889088529
EHD2	1.47721945808902	1.14674325100433	1.24814543665648	1.34688425828595	1.13572559151617	1.25490581779275	1.23563890119602	1.21749008500235	1.34562176352721	1.47929608899981	1.32105606940893	1.32867728487369
EHD3	1.23854988367685	1.37410040217156	1.34176275563203	1.33221516113265	1.34781614053868	1.51960349767896	1.54887714224721	1.8483307913584	1.93981651886948	1.36703133351212	1.18060607365008	1.14670460723862
EHD4	1.56713156162519	1.58937722020625	1.74455869696561	1.46768993361441	1.66566451840905	1.70069364020531	1.34898177749299	1.20958722312275	1.27673631918999	1.14048157544116	1.08446935646918	1.23313227492274
EHF	1.03101969994022	1.01782153102073	1.01857572498591	1.08312620502285	1.00739890409613	1.04131634117512	1.01466872010279	0.990213001183528	1.06647190171107	1.03851634869229	0.978278576437359	0.948201075424589
EHHADH	1.17633397525168	1.52933978251048	1.46815514081389	1.26541493249986	1.7489172368035	1.49363189123773	1.41853193722935	1.3499127239306	1.16202831336414	1.03168102126572	0.996776029556737	0.945034564796257
EHMT1	1.86060764975442	2.3276701215282	2.70305257373213	2.31328309171486	2.18265090392081	2.81358891384918	1.924945818613	1.79664286113966	2.48176267395945	1.52108669242821	1.47201486120602	1.67108008188739
EHMT2	2.11654158172364	1.4994469663082	2.12102952147879	2.03313062835286	1.44146905137912	2.09345697155915	1.07063971374954	1.1021819547325	1.32401240881584	1.0913651460912	1.04335379497374	1.12684201895479
EI24	4.68610399488533	3.61976300173661	4.06820878303023	5.09918775964012	3.21787459744928	4.15964038148769	2.82265377372422	2.65480382875871	3.27370675173626	3.67518252267611	3.49089167848545	3.77158826432945
EID1	3.9345552305068	5.70339355660002	5.28766303296234	4.28366739219626	5.66449363184913	4.91671553809739	5.24538480743339	5.44768417480452	4.97307413055069	3.2642769998974	2.29748604728135	2.67525205652109
EIF1	18.3679307563359	15.7405899565768	14.5248121815175	17.7593916231401	15.0449519668375	14.4544591903122	17.3860191055965	19.9278438914859	17.987726951068	38.2760061462842	51.6106601827333	39.0179485224872
EIF1AX	8.91778589863302	8.68814087841295	6.93730895950439	9.26231798927735	7.91075319372191	6.52308747624941	6.96555287916579	7.0995908557847	4.61315312965931	5.78098940742018	6.92605630870896	6.30614039754421
EIF1AY	1.80259220441773	2.33665315669866	4.8905057166984	0.913061893624553	4.09057356496406	3.4979159651692	5.50572096411911	2.69649671778053	5.27023520369273	8.11371568130427	14.3546286009266	5.13061416972462
EIF1B	7.15863179066296	7.72101853690685	7.50979511312348	7.55503172386117	7.98323637795733	8.16461503282059	12.1217445691319	11.4434708355211	12.6827686038004	37.4598568443361	40.5606430200894	32.8323148666767
EIF2AK1	5.87301076944435	6.21177902511905	6.89296284008411	6.68554535446539	6.67516232857002	7.4108870368526	12.1894207958507	12.2364256655117	15.2114722382153	23.9830138037539	31.6022948601567	26.3549054687035
EIF2AK2	2.83669428121872	3.71754495339406	3.6479541917253	3.02770682870277	3.69698975210943	3.60287983891085	2.76755158890145	3.19449204425433	5.47343805170345	1.96477590634055	1.1530113578321	1.27093890450526
EIF2AK3	1.62197033589424	1.82336845564551	1.91847627728117	1.48813216434774	1.60828903319182	1.84860285543798	2.01830245094329	2.03769308231351	2.30912486937694	1.67629687003208	1.49563307169103	1.61495435337971
EIF2B1	5.11126052630006	4.67363430652686	4.75312255995949	4.64907088969632	4.13063174559772	4.41498564718154	2.84905978918425	3.07812854055673	3.03812547004734	1.81702373709874	1.65285920819209	1.80731561788049
EIF2B2	3.25523129304857	3.45002329003879	3.99486706942294	3.27643915395881	3.53054667005386	3.66540110200721	2.79848557037172	2.77555174340882	2.81544472857464	3.34707484306401	4.21950809165502	4.48964469249746
EIF2B3	3.35548936980765	3.54760467079747	3.54762101780163	3.44850248035552	3.75448115975427	3.56527726479548	2.79803768490831	2.6136752575556	2.33788440363141	1.32486719219479	1.13823933449483	1.21268644788517
EIF2B4	3.34951976622532	3.58863290026848	3.73174449487672	3.0462227421783	3.54149868516802	3.36285113447519	2.56109955502183	2.50381399822809	2.80459220062536	2.00493037884165	2.26661596836226	2.25757866991595
EIF2B5	2.82557930838343	3.40319140156925	3.34887502229695	2.82255910609658	3.27866692475419	3.24157678124034	2.7151447628995	2.90790754857085	2.65928416978999	1.30642200509561	1.26307607532666	1.37231876571484
EIF2D	3.53782741504395	3.67933992357003	3.91522221145993	3.7303123673382	3.98557789299467	4.10314210425406	3.33214487805937	3.60237485948931	3.33194042235943	1.99740399398584	1.51046481582928	1.6595707046384
EIF2S1	9.76874830493964	8.66516723571501	8.70883793561731	9.06197819856881	8.66751776800839	8.11547179008558	6.50621622391965	5.94937505875185	5.43862958972077	7.19607750702644	8.15578460036785	6.71703659512879
EIF2S2	8.12863800227851	10.5518409105751	8.78702142878186	8.19828527525962	10.3268339842157	8.43654458095357	11.0629399775094	11.8531276266776	10.9714240896707	11.2104399931059	15.7902261274234	12.2505977025946
EIF3A	10.6671348020433	10.0403670985247	9.57694321630483	11.9828258312133	10.4969771391903	10.098008744198	8.18014327538106	8.65484226521343	8.08147931335767	8.17449970589596	7.76816362258626	6.92447313494548
EIF3B	12.3677161722267	8.40630438139996	9.74894331759996	11.0469939382918	8.06331006333497	9.64290888771604	5.82294414875291	6.02386703899516	6.73416135207447	6.28909367981743	6.12659408321912	5.83239952433492
EIF3D	9.53035354527003	8.27557344156693	9.47300593850662	8.56039553240474	9.57565504354782	10.0507464433318	8.72614302342017	9.03022118651506	8.28643423106688	6.06806882005296	4.88356809492093	5.54362093392599
EIF3E	15.4775690807095	14.9319901699991	14.752692926371	14.9367902213632	16.448993540117	14.515882388582	15.0404756889879	16.8383666551738	13.3015326152672	11.1222553873623	8.01833112729968	10.3683786790069
EIF3F	10.9792855566932	10.8996864098496	10.6024785076848	10.8760587663733	11.510832001949	10.8876137759152	12.6951521845553	12.4798039127361	11.4691057951239	8.7172079293914	6.20834295469638	6.25567707527924
EIF3G	6.08626141879412	5.9567455341658	7.27661834695913	5.75071812772503	6.25060379502845	6.95497052711142	4.46418770399258	3.92058650193537	4.41728989107118	2.41406246818138	2.36063763596711	2.674598704841
EIF3H	12.246818978725	11.3245675521082	11.6926392537501	11.3573569218374	13.6660986082128	11.8430355579711	13.1886508072144	14.7798326941107	11.9223637922216	8.79540675709939	6.7055728408276	7.81093706015287
EIF3I	6.84938044195354	7.50334659647152	8.17749239907578	7.81191141749628	8.15656364289676	8.01301658220226	5.71305302868387	5.21542765410246	5.39094971340712	5.23008062890731	6.17708773179242	5.99262339114317
EIF3J	5.06750015485171	5.62578572118554	5.91459336705344	4.65975877993054	5.32137788481338	5.13920624904725	3.85009583647433	4.35359742313131	4.28566472863175	5.48636382858826	6.69778754083837	6.04699081562864
EIF3K	6.31996938118106	7.79038920533353	7.862121928662	7.56859483870182	7.78174033206083	7.9921930042432	6.9293772042115	6.57422800964516	6.65998626087016	3.66377202439331	3.54936750451959	3.80967018771679
EIF3L	14.0551142898629	13.5347718149406	12.7281714385506	13.7065483425854	14.6604890770589	13.4348824712582	15.6467142851677	15.2591583027542	13.3876528459501	11.7346282324795	10.102600402872	9.83597348304827
EIF3M	9.65612817619943	11.4502692290587	9.68653842896149	11.3579726764056	11.0411876712164	9.75992240435216	8.94480497100169	10.064425201554	7.97151733768361	5.75970791628935	6.78230239145863	5.27460283997358
EIF4A3	8.96236602562955	8.36958368776656	8.76065554864052	7.4592823026883	7.67388156307588	8.09082661293703	6.1291450890934	6.00235108595887	7.26493383061131	4.85021747151377	5.26254538811778	4.67581769974314
EIF4B	7.58234690880955	7.00062251700476	9.12443509950964	7.42040631921617	8.48473221448114	9.03803322848031	5.87933390644973	5.84970191204472	5.28500871272996	3.58205902455131	4.20698201016631	4.44127119613265
EIF4E	3.48285845746232	4.48899490182406	4.59604430916566	3.91046079888216	4.23944626625117	4.23481671399969	4.57947783929554	4.72584685681142	3.93954849839132	4.0138020168341	6.34826253799909	6.36517551828446
EIF4E2	6.92506323796128	8.84237678761008	8.66111219352	7.18312437910521	8.50387751803787	7.96600823498383	6.52100368249862	6.52257446146394	5.78950376330816	3.37613762815557	4.58526697552344	4.04531010877867
EIF4EBP1	2.12700310104842	1.91610205461691	2.30257025806417	2.10028139600792	1.95712589622701	2.02245136684992	1.38373350465401	1.35147249441781	1.59776613644628	1.18566710743793	1.17075140459074	1.18593712965279
EIF4EBP2	3.52604084500317	3.51098011830979	3.88249668645175	3.70972614537013	3.31740741247522	3.59947776285163	2.89844946508869	3.00946632925242	2.97106928008984	3.84465108726141	3.60232592741574	4.16726740495961
EIF4ENIF1	2.77387599370454	3.02000446666078	3.3657036662136	2.53892588875602	2.68766787706793	3.14698007291443	2.47282386799753	2.42275771256866	2.79304280170332	1.37150668629844	1.04063203679497	1.14342031763445
EIF4G1	2.74852450531148	4.74962146721364	3.61993234560807	3.93758128705391	3.90679649874759	3.53589384672913	3.41143233514912	3.47598143460966	3.05770849682146	3.92180820690308	5.12399281726595	4.98105799995945
EIF4G2	17.8595669416178	15.374758679232	15.3049711118534	19.1962559766229	14.5854920962186	14.3766313544983	11.8792382067454	11.3019764436014	11.7872379648877	17.9760413248454	17.5307224936566	16.0554469264411
EIF4G3	1.35986573196937	2.14015919584118	1.86603358365977	1.56429134003492	2.08494669596372	1.84320687822811	1.48076023356874	1.40418709840543	1.22384098939788	1.00804873655846	1.1753732645578	1.20448467862932
EIF4H	7.88372792130937	9.17093245761818	9.20451536019911	8.09400510474036	8.93652603960345	9.35573069615557	7.19507190312288	6.99733951833457	7.0151196574691	3.48095616248098	5.14697143411719	4.43009786959904
EIF5	6.38277134826421	6.31342596336241	5.86179955430787	7.25029185610512	6.28044743196247	5.80987113478603	5.67935404674303	5.47147011855763	6.24192068611109	17.6841255066696	28.556283427396	19.7506054364911
EIF5A2	1.08340364270056	1.29005014935079	1.23837222848293	1.25635565192298	1.30890848231353	1.30985923720474	1.52453239496467	1.52426414301143	1.57007161248431	1.16988860173484	1.17331601816394	1.24867363598837
EIF5B	6.76750136454286	9.34001897643819	7.25954568381363	7.92395318449581	9.16220629448097	7.63130276026929	7.74156944105445	7.58851782025681	5.21795340829133	5.05156054495166	6.53372929429663	5.24548221205442
EIF6	3.25894506523299	3.65755708740082	4.56961749807692	3.58695252055701	3.77129407795243	4.19920649274092	2.02108121586536	2.17983701718948	2.4254641628631	1.41842930697468	1.70871476394634	1.72006801387982
ELAC1	1.32326941275174	1.48477142664733	1.58392316293499	1.37848055499208	1.35004000535856	1.38552482782436	1.00981705748684	0.97482441220164	1.12255463008405	0.979694715404419	0.948492452594586	0.986962265425868
ELAC2	2.86303364749572	2.99109689753277	3.43499323241981	2.81359372225671	2.82655601723949	3.166410038096	2.08487679723587	1.94350407296759	2.05320145306476	1.46882010244	1.30383009006394	1.44432982680487
ELANE	0.987317758081076	0.917667456611585	0.903620451045257	1.04607396600326	0.894114326847204	1.05921308602411	1.1176068624235	0.897614824365835	1.0613723529413	2.08304980545383	0.983248793186015	1.76027234673765
ELAVL1	7.51176621463613	6.4616963700613	5.64570173801362	5.73479607760446	5.45477078549343	5.3528637948547	4.33701326434926	4.20210311131426	3.84399969950691	2.794428741913	2.79992793975291	2.49360837125423
ELAVL2	0.933080963548194	0.928832861611161	0.920825168152158	0.965036076914923	0.915101429052159	0.944604291117869	0.950471275322545	0.910148889020301	0.917371829458867	0.936310844904946	0.948534119443601	0.930981290491167
ELAVL3	0.84143733372131	0.920340242468278	0.882766575875944	0.880721480874094	0.969325170132969	0.904070795233655	0.937131684103022	0.935454537793427	0.933163842649087	0.945431059006486	0.964009493291726	0.922491450416737
ELAVL4	1.05516666393927	0.976109196884128	1.02971512064829	1.03793567321954	0.974725420140337	0.998767976509831	1.00786694208249	1.00529119521258	0.976245538753837	1.03929301224678	0.988289258557215	1.03914454070635
ELF1	3.00838127715632	5.53688686383748	4.14880141494372	2.72610581317957	3.77513122632331	3.63238997670249	3.00721694545273	3.25809756269785	2.98634507294401	3.44118998831058	5.11739999206491	4.52622084870532
ELF2	1.78504860489706	1.9608445112008	1.77065595840299	1.84531319630082	1.91233549167508	1.83657202510622	2.06596753461588	1.99498517643511	1.99686549805324	2.03540565628095	1.80178728659209	2.16389095447852
ELF3	1.06801099790188	1.02198507683481	1.11324124390659	1.11657911758216	1.08072108805413	1.09063026807972	1.07015226201144	1.09683200621956	1.13044646126921	1.28896801594666	1.32814933589201	1.36184686842597
ELF4	1.99106525555837	2.3565483166297	2.44331336757436	1.60757480379723	1.98172287271708	2.04952168873527	2.1837618191242	1.99718859049431	2.53470959584162	2.79465206968867	2.9621782529213	3.39439165718741
ELF5	0.944955734507816	0.942662245666365	0.956324349405355	0.906288965460693	0.932609230110742	0.952561923604329	0.924979825965389	0.957353419456451	0.957567106461077	0.953428216017396	0.972783862411974	0.991482500485366
ELK1	2.36451218720824	1.89618520299593	2.44895291978413	2.28575051951442	2.00837756522487	2.2262895244369	1.7968892446192	1.85104646757075	2.1915673380773	1.9603420284605	2.27598430311472	2.36263481253323
ELK3	2.18624445243566	2.89877753060547	2.61665572592732	1.97441088358954	2.63163213236339	2.51880241667962	1.26133782606272	1.05701803567692	1.03567336786808	1.0515678308133	1.00854064950139	1.02362437791936
ELK4	2.34437947940205	3.84143738419454	3.25213524550336	2.54264054224391	3.51061886512093	3.26719509276903	3.4375779039124	3.63465455338571	2.81657920077727	1.66948265730293	1.76479046067326	1.63952620270494
ELL	1.11358947434442	1.1425869748919	1.30103567423138	1.18890633096273	1.16803910611944	1.22491873737012	1.17221244207401	1.16680620753835	1.27198700350718	1.17865402826364	1.12353745069576	1.30670438383186
ELL2	2.14817091702052	2.69910817804671	2.42841516701631	2.95945462838445	2.72674538090183	2.91218344878888	6.42140660969972	6.55461634427268	6.00151496435086	6.70697567138939	9.26160543714959	8.89160060598839
ELL3	1.48095940210324	1.45651840306433	1.43927611990602	1.37539180473896	1.44928259439916	1.43920393208776	1.25171680534679	1.280539943822	1.26845272081661	1.37938136764879	1.58968605753318	1.56618003606096
ELMO1	1.38997432722159	1.30058147215346	1.28815876862608	1.19618662927775	1.17419900287368	1.16086939474812	1.03175277996031	1.04412600660072	1.09010340637749	1.15296537950677	1.15016950656931	1.15694822945548
ELMO2	1.58761368623051	1.78723813459658	1.88676388800632	1.60431998684277	1.58009787331091	1.72749494876101	1.37326177692507	1.29892752440541	1.4313516993329	1.54368381190988	1.78083427760797	1.77750471726222
ELMO3	0.902246397115548	0.937269162002522	1.00276619909239	0.967210704504761	0.989971463540589	1.10277541265391	1.08380127875533	1.03050685688015	1.37344478993663	1.5170971679174	1.03044977693264	1.30312578814094
