	CFU_E_1	CFU_E_2	CFU_E_3	Pro_E_1	Pro_E_2	Pro_E_3	Int_E_1	Int_E_2	Int_E_3	Late_E_1	Late_E_2	Late_E_3
NARS2	2.23546768923362	2.27487034693364	2.39004761133465	2.26606232923623	2.34112984128101	2.21350899030292	1.57022721754485	1.60856794212477	1.4782753046842	1.17415665525034	1.12588245891936	1.10129030258626
NASP	4.15030869236603	5.02663362758093	5.15298748255727	4.53959855480247	4.96609483630264	4.79999412061272	4.18552393358011	4.39721480178578	3.72130303127586	1.32924580052705	1.52893414948604	1.57892149582491
NAT1	1.39693293946122	1.59606596566246	1.55332296674735	1.48497047063272	1.5155727005656	1.54092160706568	1.35266246820017	1.36328659265085	1.34891393569375	0.976868304341376	0.943046475941058	1.04181945186247
NAT10	3.34929321768318	3.36003387074422	3.3309211534755	3.43227310691083	3.35090249095361	3.45295995019366	2.28267620153423	2.33310366060502	2.06591973588388	1.56762099045797	1.58497017261218	1.5899480432154
NAT2	1.09481106751784	0.936471747973808	0.943411771594731	0.931464563885792	0.935095705996089	0.931903914500077	0.920228624270268	0.922085477809962	0.932935551626699	0.972419885297479	0.911469985578761	0.935545027314538
NAT8B	0.888146269745352	1.02632877173611	1.00046707247891	0.94813076983078	0.983703037440292	0.987632569581482	1.01975930755981	1.0197209599225	1.06179418057604	0.949789791257091	1.04954588210708	1.02150765259548
NAT9	1.291585620037	1.41696870014106	1.5131583994297	1.38278732747289	1.3655357042461	1.46952389977163	1.12659347476968	1.16472966784945	1.21293957684474	1.03843337551463	1.17850212841023	1.17225036838756
NAV2	1.03183304863714	0.945503746836327	1.06420016906923	0.984284279019598	1.04334788671866	0.984790189986342	0.985974278772629	0.998448163870773	1.01682217339529	1.05430966718359	1.04283910391687	1.05651760240161
NAV3	0.961131812015266	1.00643412561651	0.947606155313261	1.00122240579794	0.987473881364296	0.973887493298774	1.0153947974244	0.968565699270993	1.02303625839293	0.985900495637042	1.09742957701937	1.03632305265412
NAXD	1.66942708589472	1.7153558159567	1.73784729584357	1.68910858190062	1.72171934327076	1.79229693890233	1.62956096710611	1.63494964260279	1.66034239842985	1.29326968467742	0.95871727979275	1.03639906430037
NBAS	2.66268955104203	2.65330654519167	3.0144912551996	3.03945456458773	2.98829757514196	3.22120205647037	3.66291432003618	3.79475925183355	4.39308348137334	3.02846256693919	2.38105205936753	2.35455484295948
NBEA	1.03068396240825	1.04270707800324	1.01908069342604	1.06925816419409	1.05862478194794	0.984408998531035	0.970606241148732	0.979958637739596	0.956254999209444	0.962207601120942	0.996112581815066	1.00459760349713
NBEAL2	1.49205412582964	1.3146605765076	1.5674733781298	1.40593678980432	1.15857218051116	1.3961606100885	1.10524707635327	1.1106647549531	1.17680180882253	1.31337865812658	1.07934208343929	1.18544859499928
NBN	3.18903860817967	4.08954572034089	4.30293684251888	3.54117445255074	3.72274614310689	4.0443401232282	2.27284568223265	2.38270347094872	2.65490044885715	2.79313989925417	3.66358493108789	4.56510883214151
NBR1	2.19932934585747	2.97939256738458	3.01024636047142	2.69763601356113	3.76280959554335	2.97632844507261	5.49915597256739	5.55319860724447	5.50584193433776	4.44769706485543	6.63157842866701	5.25154229239577
NBR2	1.22043617157	1.31572030634304	1.5267621625202	1.23375379728752	1.31845800580188	1.33919837229671	1.24095481008492	1.39513067006742	1.63324952083136	1.27854489206034	1.54675271053177	1.55904553206312
NCALD	1.10538830840761	0.975635475403795	0.927175161950626	0.971994493283554	0.956795833510922	0.967016103489632	0.899123089265389	0.901365854938132	0.927690679714909	0.992093717836196	1.02284596124306	0.970037725641961
NCAM1	1.26919064728602	1.02019339875998	1.04754682839849	1.06183096405603	1.00887762720205	1.0719618352196	0.976499338745915	1.04240201685801	1.01358916938133	0.985446764085465	1.03888692228173	1.10584968730251
NCAM2	1.02241262220332	1.00082067731771	1.01341585488371	0.986557749305152	0.980502293935052	0.977544404017296	1.00364502313708	0.987596880850465	0.955106724571805	0.963618870095872	1.02160553944979	0.956254598078018
NCAN	0.996640014526662	1.04259776729551	1.03356376122084	1.04281360114568	1.00894956165199	0.989575248133845	0.949986543600233	1.038685558128	1.00345281123474	1.02984793403152	0.946704032556642	0.985913158574954
NCAPD2	2.06713912633455	2.9640942280094	3.23779940119065	3.00864930110347	2.74954615276129	3.45530986208003	3.70693269602598	3.3962548332855	4.32540848048041	3.14729561706052	1.55848754579807	2.53861483204632
NCAPD3	2.10283149692711	2.16649490471221	2.29014972834602	2.23362711606128	2.17164993040846	2.41625682709149	2.56245471094268	2.50563703876083	2.80704342365736	2.13726214426779	1.36897710754307	1.50455921801642
NCAPG	3.93157158763372	4.53748374754862	3.85571927608668	3.74471414569411	4.30789106940772	4.04761172318067	6.31814826795471	6.13291887132419	5.79790031489471	3.72176307569911	1.61842816470459	2.58232668008178
NCAPG2	2.46487263718898	3.57114691433671	3.43172986238813	2.67890770081291	3.65317236047664	3.20277259170522	4.5627319246878	4.83197313816056	4.35532465024298	2.35204908255714	1.41130118310178	1.81835741991337
NCAPH	2.48179039329678	2.5543349677807	2.64365627206692	2.60198012519748	2.50196729586273	2.66507214533699	2.75443056415955	2.96007143625537	3.00150487398653	1.90188585156145	1.32616651553502	1.5039915846153
NCAPH2	1.30437851563957	1.34809110579148	1.56217011946098	1.59767191578056	1.38691908913082	1.54060854256629	1.32203521281821	1.36714434628747	1.52867430246198	1.15862313352642	1.18456701898532	1.20925481464504
NCBP1	2.64084190537005	3.02766444962176	3.29020820233735	3.12094460082303	2.94014344023685	3.18936460931609	2.4253520142144	2.38762136413523	2.42244840999376	1.90121172011313	1.99174508372285	2.10502449513669
NCBP2	3.01582214072084	3.38203434824975	3.24175700448683	2.85951340045743	3.22971999541281	3.10908780596966	2.32836634367808	2.459430730548	2.01355880390383	1.18975894009547	1.02818330598717	1.18341513246237
