	DBA_A	DBA_B	DBA_C	Control_A	Control_B	Control_C	Control_D	Control_E	Control_F
IL1A	1.12163195556603	0.988215908276258	0.992514619296669	1.07448832554175	1.05437967277011	0.943472207058811	1.04641896027531	1.01034222243384	1.05496945118842
IL1B	2.07645300419278	2.9077373180284	3.20585169706415	2.22762010936611	2.69500586540041	2.89762832956886	2.58826783370778	2.11931796888485	2.90490954783634
IL1R1	1.00456717441448	0.9974266783585	0.95640414282044	1.11526446241295	0.943104884622089	0.98251154615632	0.970836617881318	0.962425517175694	0.947331193798367
IL1R2	0.962012875253706	0.934854699492602	0.924421380188937	0.938125017584898	0.920368724412604	0.916917478133443	0.919958594905604	0.939342796100122	0.905777442892715
IL1RAP	1.13361553613489	1.15179265909987	1.10777990058374	1.09458096433628	1.16227520220637	1.12204511649002	1.12276843911934	1.12149942355689	1.03903811836772
IL1RAPL1	0.91093670548412	0.866044410739405	1.03643789546363	0.885184555371271	0.872886380401912	0.900027304244452	0.908427419756644	0.95996789406906	0.982932057132599
IL1RAPL2	1.09024233183625	1.03565390488951	1.05375165391914	1.02744929949437	1.0925818634367	1.07983167721017	1.04988783505569	1.10935889078263	1.06349355806808
IL1RL1	1.13406415290658	1.11871109753135	1.15341943386359	1.10722232091876	1.09667914765063	1.05992681277072	1.09442929102831	1.08114204783594	1.12874108345461
IL1RL2	0.867878750903782	0.856056041197579	0.87117666594332	0.917536370173586	0.870598115405606	0.861882007892051	0.881190858295534	0.874105345135977	0.893547735600287
IL1RN	1.05646121957148	1.13251187673547	1.11255242199306	1.07363392031557	1.07206211266058	1.06565832385433	1.06072931029289	1.11584813413538	1.12231740257348
IL2	0.87793393645832	0.838036362372023	0.821516864343555	0.909182156606642	0.898376094957861	0.858511799327155	0.861924975431983	0.875169771585363	0.856358775514089
IL20RA	0.891963438858033	0.911369045468307	0.872218125000337	0.851090203945501	0.887783043544096	0.896732475928273	0.867745618808564	0.912399412835945	0.911685415152324
IL21	1.01515746336026	1.03671414184886	1.00436190145638	1.03124174207621	0.988960407684936	1.02883895475702	0.968743725839915	1.00042641491322	0.967098231806925
IL21R	0.955236977540325	0.946170740269502	0.9513535580083	0.935596727111085	0.895453035586291	0.923863586773592	0.909957925246625	0.931084956236941	0.904420198037929
IL22	0.953083920708918	0.930958441882692	0.966338967645247	0.947999924935011	0.990666365566263	0.976865601718655	0.957496767153173	0.958951612467989	0.931612268923037
IL22RA1	0.914137285456175	0.924965767852192	0.976359008351558	0.920699386301358	0.885165410361921	0.885704209061308	0.924900426147374	0.923079985497204	0.892942347676182
IL23A	0.998541612287228	1.07211494814718	1.06166150923898	1.05539439572733	1.03124239492919	1.04087193326353	1.01770442865645	0.995155314057971	0.961399218300936
IL24	1.05350791188329	0.971203105603016	1.01423249695735	0.962545713579278	0.95186919017459	0.968144011782489	0.949569100287461	0.969738469738987	0.989523776970417
IL25	1.06815910788285	1.0679674804994	1.12594661732654	1.05731391012613	1.06143263359692	1.05275385859049	1.08920199670766	1.08441619192272	1.07310577802123
IL26	0.905006515855133	0.90185850204978	0.947064961528618	0.913544955785263	0.905672434159615	0.890321148674853	0.885355311473423	0.87515592117899	0.908801896825899
IL27RA	1.22835550653924	1.39132770361443	1.51409236410611	1.45471242636693	1.65907125808307	1.58015189974812	1.32240895052988	1.49574423819961	1.44155117165355
IL2RA	1.08339446769924	0.9621357307038	1.08616627951429	0.989865971874629	1.0045332537172	0.969067154349731	1.02331036942525	1.01480120355685	0.984832772532721
IL2RB	1.17261566276464	1.14855609840224	1.11222671946699	1.07728767744725	1.0820137871098	1.10617082054625	1.09313379627543	1.04309407315839	1.1291913359503
IL2RG	1.35482020723569	1.34291070795883	1.4113730483159	1.09174970402393	1.19261335714588	1.13507568888713	1.31055490168354	1.31793522930544	1.30097310821286
IL3	0.854879033705333	0.814733750116684	0.855792495013151	0.846969324674665	0.826621481052457	0.853899492892424	0.822446880077073	0.828557087005829	0.820734713203207
IL32	1.0300239659753	0.965971679586911	0.960380478356944	0.996408653888196	0.966844365130081	0.949468259789065	0.947549172992518	1.01763128325848	0.942397041016183
IL33	0.859810154101914	0.864348479023443	0.891757115740082	0.946171237247262	0.902841429033842	0.854507244900038	0.890550588444131	0.840744134843883	0.874645408772295
IL36A	1.04518789341345	0.992407984545802	1.01107724473063	1.0059389421475	0.98997904603464	0.979192546196812	1.00421818963507	0.954088152402394	0.980309970250314
IL36G	0.947422561627079	0.896506840063897	0.916976300983869	0.990249556807664	0.953284807115781	0.925604566897547	0.925350544557634	0.904099161525665	0.897680138964968
IL36RN	1.09970661382464	1.1797026880098	1.13741801259655	1.11689566219582	1.10210761744552	1.06667137066969	1.0811750531654	1.06728002213406	1.15157766968015
IL37	0.955600675607195	0.937614432551914	0.985290360431716	0.926376759698735	0.901995715362441	0.916096084317203	0.933427857247435	0.930182742310894	0.91100879888757
IL3RA	1.02518904919871	1.04014361621672	1.02413811425626	1.01977777795285	0.974127993664092	1.02759412624263	1.09432711230067	1.02894699986585	1.06533459458529
IL4	0.807262511568902	0.848234958727617	0.865805111697634	0.875194447946178	0.848138819052814	0.834984453894303	0.826565743739483	0.851231864011977	0.841191031269928
IL4R	1.26848980313731	1.17483967047347	1.28397368075118	1.12278089281829	1.27610848784028	1.2175369035892	1.10574414775206	1.12503040158784	1.19846885876594
IL5	0.900110604043224	0.884807512495287	0.916204013475977	0.888606620721033	0.93241255131647	0.909628898879918	0.951154706287843	0.89087105624207	0.865688446879208
IL5RA	0.980236836226193	1.06805421025655	1.07605102476181	1.04569458990216	0.963364255891794	1.07314294818905	0.982032366653614	1.11713819566152	0.986570301817566
IL6	1.0004362849637	0.945448964053194	0.977349053376961	0.988467600111277	0.92021404280414	0.981231276685774	1.02917126281875	0.998089911745239	0.979786122089775
IL6R	1.15270408698332	1.15650388398809	1.14805228454887	1.00245974330933	1.16043893943699	1.30075249287405	1.13721079227749	1.15644865317865	1.05884430024146
IL6ST	2.07827959934685	1.90096460355681	2.11902859904911	1.98055511457218	1.58722019942607	1.63613666968787	2.08971067391831	1.81645436487696	2.08944486953292
IL7	1.30667463368127	1.1489782266371	1.23947553502965	1.23289596990747	1.19080876300724	1.17160827118122	1.18810835243139	1.08917903641246	1.37863446221982
IL7R	1.03278237895782	1.04671429437404	0.957384642462955	1.0487934398142	1.01084752548882	0.968740667617359	1.08224631381455	1.04522035335041	0.986560558687788
IL9	0.841170182917559	0.8564087718037	0.84134428812199	0.830536630631658	0.841255013885524	0.816590994980244	0.820201092884369	0.830362489091596	0.809919068768989
ILF2	3.83564733119197	3.06231056644909	3.07467460883731	3.20862974885189	3.23232017699544	4.44399149806712	3.06652786145953	2.63364736375802	2.73769157471507
ILF3	3.57642028767835	3.17254500265687	3.09465976729287	3.16922905640776	3.21139929345223	2.75970919793803	3.19313169018432	3.11123040492602	3.2492335737195
ILK	1.68104516802706	1.57918735913859	1.74329259483336	1.94272976419616	1.68361695075069	1.72826576474469	1.78558350718334	1.80368841686292	1.66089206241579
ILKAP	2.76058759618109	2.3382252930302	2.18635502307739	2.40973504820281	2.26155323057217	2.43916758167152	2.62301707256778	1.94532409188348	2.11414699873325
ILVBL	1.85373126677754	1.48239214081801	1.59950765587471	1.54494549709321	1.87609088459796	1.91538377729414	1.72586394986007	1.60809518321921	1.45352831819902
IMMT	3.01967235143933	2.7268407600802	2.74652240979026	2.95707972028041	3.09041032158307	3.07666777220988	2.94779858463362	2.40017218347298	2.97344148638244
IMP3	2.17609528412584	2.10935467949337	2.18432370574447	2.57862395286637	2.49114122807002	2.40790597431206	2.20242660087483	2.05257370934301	2.3939311360267
IMP4	2.02275945138607	1.92302353745878	1.74780274255541	1.97494948587203	2.15399175695741	1.89514332356903	1.89475321621113	1.7096345013577	1.58944346636863
IMPA1	2.66917441037565	2.88511586447484	3.35379909283535	2.62545317324991	3.30432001401689	2.73781417446096	2.52703370290976	2.60019632131563	2.62917216538489
IMPA2	2.33300596249876	2.41550112086213	2.74209731926084	2.34642650580403	2.70823262766002	2.61388928797227	2.7568078515392	2.73066771366455	2.09274355662825
IMPACT	2.25165887869771	1.72730867144578	1.92189141975146	1.91233558004375	2.24187318504917	2.03071240790336	2.0975522051466	2.23899848534015	2.16987502815777
IMPAD1	1.31507717742653	1.19833025731647	1.35956645998745	1.31956172161266	1.46902165310963	1.29764474110635	1.17473567340881	1.17419957892901	1.17622718803453
IMPDH1	1.73297164594084	1.81016738124497	1.77348830772698	1.46563715932303	1.65514054522039	1.59297146425737	1.74804440600618	1.81005728218467	1.63694194738473
IMPDH2	6.0789324982742	6.31723781170773	6.01984948033158	5.64388055484893	7.45193019457566	7.42059213665818	6.12443655160657	7.47596058734969	6.0226456279125
IMPG1	0.931214170060348	0.902085614062621	0.978464374447418	0.873015101126233	0.892188720737294	0.887899014471746	0.962908177886572	0.911367043642565	0.890344038083183
IMPG2	0.974785203056076	0.940495028894038	0.986500175160097	1.03054158638724	0.923518333481166	0.911199366339334	0.950851647373024	1.0231384137387	0.90267750813157
INA	1.01509691656119	1.03192363625981	0.977631472793247	0.990305531099163	1.04171573995683	1.01153461877437	1.0044633339962	1.02384289786029	0.990755679643494
INCENP	1.00538521308158	0.937326428154453	1.10535198647409	1.08239015578005	1.01002910138251	0.973930951617908	1.07686649749537	1.00226724760244	1.0780057873591
INE1	1.07679547233471	1.0844528075711	1.01336907959859	1.10831022420031	1.01863333416063	1.01561744343425	1.10891108976062	1.02801471272657	1.06333127702301
INF2	1.25769036634611	1.24449420004538	1.1949395169951	1.23141109485666	1.28336511638011	1.18286558041708	1.2562987728852	1.20998846525615	1.18349722045061
ING1	1.92252654454085	1.85998841079088	1.89920788674386	1.89497886048824	1.95224164896533	1.77402785344504	1.83161362518306	1.6419464087835	1.80347092893483
ING2	2.40065492997675	1.92172299850897	2.28269168542817	2.75065506502738	3.00413252991392	2.84746383317316	2.2530567857905	2.31405335130787	2.36818630517044
ING3	3.06126750591012	2.54610482392951	2.90771690742553	2.61710551863001	2.63923185592538	2.64339908702197	2.85464234519393	2.71279621308775	2.29818469299859
ING4	1.67036318972657	1.53923644706064	1.78420306119714	1.56256463832913	1.80361816838179	1.79010406999967	1.59941678996535	1.74736637742187	1.50786988340566
INHA	0.875903526817404	0.926277686584637	0.878273185200724	0.922592406519933	0.898219528963078	0.90198970566938	0.917693133344035	0.866811950598787	0.844612293495923
INHBA	1.02698333900894	0.976589050548471	1.05932218664996	0.966162793301724	0.999112988099112	0.972808629119485	0.976854802600073	0.940699234570456	0.982194146661379
INHBB	0.91258125655096	0.912122682936345	0.979355239428414	0.970681600779177	0.92530763347891	0.912710443584778	0.910400770234188	0.879719920161285	0.898037744496423
INHBC	1.30160029320436	1.371938354149	1.44996404461918	1.35483907472472	1.49679552684584	1.3768858163859	1.11639799873684	1.06768860966471	1.35367660852731
INHBE	0.900091941728228	0.89018564344633	0.895105927861778	0.86386073738262	0.863425323267097	0.847089587575106	0.88746888728593	0.913540025820432	0.907345206980993
INO80D	1.21090144848515	1.17818123561287	1.18440584977606	1.07535954728998	1.2221204674691	1.15746560591365	1.15011042930008	1.15140722306188	1.156517686313
INPP1	2.49525464055582	2.95170790029408	2.9686412700075	1.88372418379111	2.3702510483609	2.26330222487594	2.15452760357865	2.4703187922483	2.37965153177554
INPP4A	1.50067264257096	1.35087231886216	1.48632453843461	1.26417870569236	1.36800839476857	1.29403953579449	1.35143244187652	1.20876630103435	1.47187470271424
INPP4B	1.17788335190996	1.2404732955655	1.42142642658788	1.09242627890626	1.19533325256282	1.14905988025067	1.12015599690372	1.15393317844988	1.04006080619552
INPP5A	1.90519936841889	1.84108128406199	1.94581428206226	1.65225070218755	1.91142494572439	1.8150942992402	1.76442384438339	1.90037189042091	1.8801598330253
INPP5B	1.50810688949481	1.36892037125216	1.48774168255766	1.4091098545476	1.45261198773129	1.38617300255993	1.43688919939035	1.58635036638118	1.41386318854787
INPP5D	2.78745085404434	2.22040258838067	2.47239944181503	2.12949170966138	2.76244351117277	2.37946838586719	2.08718338776425	2.09112599963337	2.02520699476257
INPP5E	1.66906993351573	1.55664944438668	1.64545904020727	1.60627182230791	1.48056354341113	1.37077064094799	1.70951212391168	1.63224086177223	1.73002491297411
INPP5F	1.76379717493475	1.30239094214492	1.6239888705653	1.46989318920193	1.66912042316605	1.56457360586264	1.77487125386973	1.4229525325781	1.66042142947971
INPP5J	1.04963424723879	1.02058794069667	1.0591953815745	1.08107773288767	1.06008456633705	1.07600673640348	1.05765647923278	1.05600117583749	1.01968018307563
INPP5K	1.30098479014081	1.42471891255055	1.35936013533595	1.27901608500496	1.27901937015609	1.34392587202208	1.31562987639804	1.3220347662545	1.25610088950671
INPPL1	1.70725581890729	1.59806372378803	1.6316156145481	1.44677573937372	1.69879046812213	1.59805823209992	1.64511796254278	1.61555617091756	1.62743586386853
INSIG1	2.61860292635142	2.35872547018561	2.74925432066898	2.38087640682218	2.03659335101169	2.57468069144053	2.49697197265373	2.02545346748743	2.33774503235544
INSIG2	1.66081176390292	1.70354606835685	1.87543695594653	1.66636913444951	1.46711558964379	1.71689211855402	1.81304524707503	1.42643454658003	1.8491859605407
INSL3	0.977092148911388	1.02099201903011	0.973742055502916	0.989805440921943	0.966731871001664	0.98887099879019	0.970654906432051	0.950240142294215	0.989734902889362
INSL4	1.10671399433488	1.09331263040174	1.08655965163448	1.10200955534254	1.07211383675039	1.11900351044313	1.06465057097078	1.14211284478487	1.08878782111102
INSL5	0.907488872229844	0.903682578648851	0.900966484390463	0.8660091800696	0.872210828475909	0.89350496499224	0.901545036292725	0.892397791160142	0.889374532117123
INSL6	0.919384974388358	0.830014019571231	0.906097274908866	0.845928574229315	0.866140143270803	0.827503217576253	0.86487860107191	0.888840963621691	0.862424506344574
INSM1	0.862075036430728	0.841001225441682	0.852559783385969	0.808442990350049	0.844982478453786	0.823540387113466	0.824528207874999	0.856592023926272	0.838763326703425
INSR	2.48618994251451	2.12622355471363	2.33821362377258	2.48957795979954	2.34228380368788	2.26646146831345	2.66694839021692	2.01950169464751	2.73914304439738
INSRR	0.855608479531504	0.83977296815335	0.800899716701379	0.894524015321263	0.862216686785851	0.871393572347523	0.830511201773898	0.849457746538961	0.868475344074789
INTS1	1.21191244672461	1.10219417923818	1.19885221672514	1.15935019745003	1.21971935323068	1.18479772318927	1.23197751889652	1.1813477942309	1.12984541459699
INTS12	2.45310013305713	1.96945945952315	2.22387971322844	2.52239192705313	2.70634072944511	2.70914925241697	2.11712971591675	1.94695208731886	1.9440633144624
INTS3	1.35611275430157	1.25398137369264	1.26520093263713	1.29794835095725	1.28738670635428	1.38834397942454	1.40701881207723	1.30206975070098	1.36392262326774
INTS5	1.58842591105474	1.45244042471231	1.49987841180484	1.45441648166324	1.34139983195322	1.37218815078051	1.70083085240651	1.22925413779754	1.67676301718213
INTS6	2.23139680453445	1.70797065745419	1.87323333054774	2.03621733233503	1.36798338803421	1.81241908636364	1.97178183949146	1.60705395624131	1.79617765620727
INTS7	1.857900112038	1.52341967964487	1.59432079588378	1.64044713610848	1.50377400868969	1.69953217329628	1.6490845360144	1.34475526121561	2.01239135129763
INTS8	3.54566372440734	3.88777296240717	3.75570703040729	3.24460330330599	3.41290093860823	3.48346759929416	3.51085828499555	3.22235354247134	3.1817037679122
INTS9	1.63020219056561	1.33603791071562	1.37388396773845	1.45570812854905	1.48954385051997	1.51212004057418	1.45842556008996	1.23821029151545	1.52580483081867
INVS	1.47851603722365	1.31222930231905	1.4227994098509	1.33617845245474	1.4322939325197	1.33085870211343	1.31148099078923	1.41210492880314	1.27230285155776
IP6K1	2.07081536332317	1.90633372337519	1.79620399539451	1.66692650062467	1.66072809390275	1.6404429099989	2.01518177227665	1.52067712829941	1.6882185610751
IP6K2	2.23176391668838	1.63246724712526	1.82885368509906	1.86775273920076	2.16056380493158	1.75743742136504	1.62786277871033	1.60141451748472	1.73153298300464
IPO13	1.28167888523821	1.17071270014243	1.26793938695799	1.3047294347134	1.26922564892272	1.2465238818442	1.26564040232601	1.16657783638046	1.19286369227418
IPO4	1.63364342752025	1.4523602474402	1.39097682171648	1.2658962172191	1.53037476169636	1.31741252270976	1.51727342272785	1.33653965546087	1.42220251569817
IPO5	3.33017803067231	2.93064324714627	2.87895685827644	2.95590170578614	3.3062530186929	2.96523636602676	3.29435587646467	2.92276157237869	3.15604666414375
IPO7	3.59895901047974	3.97716919451739	3.44384854759935	3.90225222027174	3.08062716544286	3.18058959468194	4.07148285049045	3.85704812757835	4.06809299778735
IPO8	0.919333294732811	0.940079854971354	0.907751848377542	0.935813335970302	0.926566896034305	0.940213403996366	0.925948191870902	0.889171182756326	0.904563199514526
IPO9	2.76753116951993	2.20921800771177	2.37083940085283	2.24706888232011	2.21109212912837	2.37387470617908	2.75904352423783	2.36623395685944	2.33833517239126
IPP	1.40438333323792	1.22946975545568	1.20248696435667	1.19743358785985	1.18114201930217	1.20537845036452	1.41691457889696	1.1036346721261	1.14243384419967
IPPK	1.48334075464558	1.33726654307998	1.29052569416929	1.40842158882686	1.18534300546069	1.22384557117944	1.43807216043682	1.19984882280166	1.34346169932286
IQCA1	1.01150727770767	0.995949091034129	1.04365132236802	0.99895447155597	1.03878061649643	0.959302381296271	0.982793654385353	1.06593198501694	0.996459236650749
IQCB1	2.29632692308417	1.93381518567889	2.02734261718011	2.15340030501092	2.05662898787686	2.12907035350329	1.90304491529688	1.92853145455118	2.02444105122065
IQCC	1.22965112436385	1.22756163523732	1.17140491268078	1.21940216847367	1.22779063431339	1.25109564242701	1.21332476830651	1.13717742595593	1.1661406444216
IQCE	1.20270769645832	1.17871262720828	1.20387203712936	1.14081817473721	1.10794099025576	1.10072588677893	1.11674263586596	1.07414813146314	1.12093813266085
IQCG	1.19387914087633	0.995547317915486	1.1178640329332	1.04400969390813	1.12931389015002	1.09733700327044	1.09691980271815	1.06784284466656	1.06714471140743
IQCH	0.897771920381388	0.780508674353491	0.944088093609219	0.854119461779285	0.857406172836923	0.795845623010397	0.888357867693981	0.801487585273712	0.829813728170061
IQCK	1.0516713036403	1.09441348190646	1.08430554987092	1.06564112639193	1.05813527931632	1.19984176008046	1.10994357419467	1.14502327060747	1.1312194362001
IQGAP1	3.43794252596572	3.31883363445187	3.74942160448592	2.4155685476356	3.36756966769985	3.058466804735	3.03355671345002	2.96458129938727	4.05468103111303
IQGAP2	3.03398144444953	2.53700287329366	3.14336704146658	2.77792037828769	2.52849891995884	2.63814334758463	2.75333193627096	2.45424907796661	2.58806639060094
IQSEC1	1.91291370896247	1.6592732631884	1.59103522728234	2.27446520522309	1.46208827361367	1.46223491706893	2.0999474562389	1.34465275337145	1.5878261435306
IQSEC2	0.997038332143159	1.01977713549941	0.967716884351419	0.979230106025618	0.985523379830991	1.08560601962516	0.991052232955085	1.00230720630383	0.997355792306169
IQSEC3	1.05714548137545	1.04013813123175	1.14966844437524	1.01813037213658	1.05277482670756	1.05033938229845	1.06617279038071	1.1776154500321	1.04961095858903
IRAK1	3.20661831126439	3.19625728172156	2.9067454715666	2.85467677236188	3.60043181805212	3.19852683619917	2.98991865512995	2.98321858035564	2.52436872645363
IRAK3	1.43793753619364	1.37580370679626	1.88335132782511	1.4700347610208	1.5422818749578	1.42672707559218	1.56736486264576	1.45225458140276	1.71257426220846
IRAK4	1.34151228022371	1.21182623059972	1.27531634243279	1.29442184166559	1.24637422450248	1.22168087514367	1.24249765016093	1.13686505950949	1.16354384747129
IREB2	1.00411519032999	0.984161486709802	0.968396537130988	0.982420856715029	0.997820436099973	0.983375751116477	0.981528359695989	0.981030681511588	0.991065731517462
IRF1	1.49690107424849	1.72818009401066	1.49218222478416	1.35176576001889	1.60035384288135	1.43442314745317	1.33506804208682	1.37518188590591	1.56026051863067
IRF2	1.45450064546731	1.2341570215796	1.29031719641785	1.45604136302172	1.07797933455299	1.09951092813299	1.52039105944301	1.15756354787128	1.49357866131535
IRF2BP1	1.10214870112997	1.20506636479309	1.17470009238889	1.08268440186581	1.10727448353848	1.11558795713954	1.13184284581589	1.12394007601747	1.16168088236516
IRF3	1.20347274168923	1.08639737590532	1.1541691845623	1.09924575912726	1.14441645407345	1.15455327861297	1.20901152450313	1.17645962272217	1.13394561137752
IRF4	1.06666840912523	1.05509612332441	1.05875372594253	1.12629391243572	1.0401754123961	1.0125310609407	1.10588466279379	1.02218802361904	1.04122006585803
IRF5	1.12553601941082	1.33536130124765	1.3086502272458	1.16736118248215	1.15560594957072	1.4861179881896	1.3433111279533	1.59907512898161	1.23305416346053
IRF6	1.96344406966366	1.39414928342604	1.75277972060843	1.14107959047391	1.78116371557524	1.56879944593071	1.74374404359384	1.29823090983843	1.69821067652914
IRF7	0.816191337748328	0.814693229835579	0.83282191834327	0.813973289774419	0.840484088889252	0.865170439172654	0.826942186368744	0.878778136026403	0.846759343106543
IRF8	1.90564105210122	1.19898571018026	1.07779032488997	1.13635281997266	1.01668388516228	1.41737150467222	1.11110467589951	1.41961064949788	1.07954510973273
IRF9	1.62525585833394	1.64837419449216	1.5043778976638	1.60676760651139	1.38478485350631	1.44361767172719	1.57881397976754	1.37730533121942	1.68898060466755
IRGC	0.851107643788854	0.89571274261683	0.953031159324399	0.88669683093679	0.836755158118599	0.901332909325634	0.832529719909434	0.861164734827281	0.882413915144216
IRGQ	1.87624101104561	1.59658626169211	1.73900268615773	1.60761469864737	1.73816343330914	1.46568876016496	1.67908873744693	1.52216838961096	1.63492813911253
IRS1	0.989226065862965	0.944977794943135	0.999605824063252	0.955530658101433	0.965408532844762	0.952924614176587	1.00119294879381	0.943896040368989	0.904018114652757
IRS2	3.35833653634305	3.74349170530026	4.35080942651305	3.9205987278806	3.70183798239623	3.8265800371962	2.99657655165244	3.74119892121462	4.0369312817228
IRS4	0.976299137938328	1.02271216701684	0.980558605578364	1.03460231474797	0.945542334281281	0.965806258732779	0.96082455296192	0.984211232470918	0.991207753489418
IRX4	0.854980577668187	0.927886974204652	0.882985917078079	0.951320972563596	0.887629900097782	0.894523792108043	0.860364808185045	0.861807056637691	0.893956976500258
IRX5	0.866518579766513	0.885155460001776	0.884691447966379	0.862791023056456	0.855567325271272	0.876267543178709	0.847515394373336	0.84907672843547	0.912648642111793
ISCA1	2.86867394069608	2.86287091840703	2.9666050073175	4.0227400765011	3.5199471364362	2.59184054853565	3.10472912454398	2.89313330941544	2.61681918818916
ISCU	2.79810361843104	3.23114085253241	3.60360662574835	3.65951590996919	3.34416230044484	2.8852175077158	3.07209821786379	3.05946224439059	2.7943499242083
ISG15	1.24229062299093	1.40970007250786	1.21221598983948	1.4653226708561	1.4631992053313	1.50647685126133	1.28125229310604	1.39385668275943	1.28103242324848
ISG20	0.937826516241255	1.01739815284122	0.952455955296288	2.108537789255	0.953286150151217	1.18027565892272	1.20830190147936	0.961148457659019	0.989319848211472
ISG20L2	3.85592516179063	5.23044742900367	4.77139049726943	3.58663051677009	3.77667587316264	3.88824971353293	4.32869797172046	3.75979413719598	4.21595191440972
ISL1	1.0096042261174	0.945779647986996	0.991317207052695	1.00434234930806	1.02599941537936	1.0001530478258	1.01753505676854	0.947324011643783	1.04794078552025
ISLR	1.06333220406233	0.942729486206863	0.996739735816483	0.982924478650344	1.0102240821648	0.985148857785841	0.991217921160498	0.979133532121228	1.03823736557578
ISOC1	3.70126744305717	3.87135683707754	3.66729254280394	3.92443203184432	3.60894854613459	3.24247327191401	3.54649942686412	3.29098880765554	4.13255439091381
ISOC2	1.43712682895962	1.42345308696402	1.37013109080194	1.4602589135159	1.4404688528572	1.48418919346447	1.47307083643488	1.38407493132391	1.39792978697699
IST1	3.17284552800802	2.87683835601819	3.01065809245127	2.79961658334176	3.11850816351415	3.08073958302462	2.8487119440777	2.65216033718218	3.03836670213552
ISYNA1	1.28632928257678	1.20533307031821	1.25555316471439	1.09626906984391	1.2741076214449	1.30020918022234	1.17605769695921	1.17147362872918	1.1760550014302
ITCH	1.6005314190005	1.33271801164733	1.37276885587764	1.39891509424262	1.34749684647568	1.29868877393037	1.37072539364012	1.16391205023852	1.29757922518237
ITFG1	1.89526594311576	1.72751070815099	1.99142407051249	2.15446262983708	1.95116609552215	1.94794647577975	1.80116867061671	1.53917546547145	2.02423399256839
ITGA10	0.919807210407604	0.902128153429495	0.957569595470337	0.895384814336772	0.917154555954739	0.926966517052926	0.912597323541772	0.890007909341592	0.909073103346896
ITGA2	1.05544156102595	1.02389834617709	1.06337404205723	0.970892336809398	1.01865789916698	1.00704763878946	1.03142898962455	1.12102494745113	1.03493223994535
ITGA2B	3.89775487283237	3.19223633255219	3.68624840856671	2.18227775255524	4.23042564209731	3.23223288683257	2.91018098994846	3.60162391675659	3.86967361342492
ITGA3	1.00441069491977	1.10726812094705	1.10348684939804	1.09010969300511	1.138217707351	1.05430907190097	1.05348542085337	1.0777649531221	1.05006268193249
ITGA4	1.78800649987938	1.38603115620654	1.53948962587235	1.85140936754512	1.64642656905503	1.5964349811107	1.79612735275296	1.34873635105611	1.49869794474942
ITGA5	1.27338871247846	1.31937633904731	1.30445325542557	1.25995695512135	1.3122969253921	1.27094545779435	1.31459999782753	1.30083946736782	1.28033577105555
ITGA6	1.69845745070663	1.62158000836941	1.93663049748594	1.61842001844569	1.76223433250123	1.52867505184797	1.71991744991737	1.83483943106131	1.54181788075628
ITGA7	1.16745766898746	1.10266945860293	1.09169730753929	1.04189738495439	1.07616660473054	1.07329737181214	1.12107888535771	1.13512929572314	1.15194771850108
ITGA8	0.899790326680786	0.965354317453792	0.894336583368647	0.886030770753055	0.900975280202452	0.912872818738744	0.899087856019312	0.906761940550311	0.893133991520616
ITGA9	1.06637574887055	1.10628850934436	1.23516611784965	1.00483792961598	1.20435770114542	1.15973626934635	0.988722531408808	1.07781450607038	1.06094353147068
ITGAE	3.76866870234296	3.87320790609497	4.05584655920863	4.75971315617008	5.15806499924918	5.35281435709768	4.21564345032651	3.95866267166759	4.52482789364011
ITGAL	1.06694577926429	1.00564177505556	1.03848173513782	0.983441332360665	1.07868261191071	1.09125123169277	1.04006196767068	1.10710150587141	0.96451598267036
ITGAM	1.70229241189991	1.56210781962269	1.73554991186875	1.31031952619478	1.69546166710359	1.43227931099646	1.53719547946548	1.85376437631251	1.90519614326308
ITGAV	1.88241485555102	1.39074855183221	1.83069098882708	1.56047706962073	1.47974975257714	1.32700521772673	1.47504447128768	1.62595380173585	1.66150841519597
ITGAX	1.00955163796975	1.00658201703418	0.984096364486879	1.01474950448921	0.974065200779287	0.964784352071519	0.990271335397576	0.974778451638513	0.948651256354963
ITGB1	5.14055365964513	4.82607311391422	4.50740962532327	4.93593264865531	5.00129380181476	5.12708847783214	5.20638237500119	4.62226615606585	5.14373791346612
ITGB1BP1	3.27584547334078	4.09087516173747	4.21301159231902	4.91722813293257	4.79168705155559	4.78892490278354	3.20351671433645	3.74267751969394	3.66222629117807
ITGB1BP2	1.09277469244961	0.994321488589877	1.00648321614199	1.00933178396196	1.01791399022742	1.03371325288752	1.02772226519602	0.977354324679538	1.03618918750087
ITGB2	1.41139923953609	1.46043926713017	1.69482709973277	1.32003794611343	1.30341379566402	1.4866574353433	1.18764411549267	1.33178305677252	1.2520761197521
ITGB3	1.22773024129958	1.16660794222282	1.09537263281127	1.13764567568987	1.14868388605543	1.14966809551481	1.08288546616941	1.1958875374594	1.23290782486546
ITGB3BP	3.27996704833549	3.21896162751342	3.77718606878875	4.54779082401788	4.22553870390712	3.92221527072962	4.03955970974514	3.50239224851592	3.88309451576476
ITGB4	0.980186776501368	1.00344149702035	1.03435583886273	1.04719007494435	1.00329910222541	1.00456142984944	1.04944941058585	0.97759220495201	1.01705552398989
ITGB5	1.11969257007441	1.14676459147724	1.14861843882013	1.09187489671134	1.0961815744799	1.08676992014728	1.16884444306097	1.1210271809981	1.08147501918776
