	Ery_C1_cells	Ery_C2_cells	Ery_C3_cells	Ery_C4_cells	Ery_C5_cells	Ery_C6_cells	Ery_D1_cells	Ery_D2_cells	Ery_D3_cells
GPR22	0.98122762435316	0.894944657595667	0.924832348943424	0.95507524419038	0.992150303494979	0.950036360527854	1.0420912824503	0.904060201359638	1.15362016936838
GPR25	0.738494688604263	0.716268779327402	0.720035637796116	0.764830424964085	0.709327190128457	0.720029562779172	0.764610522680794	0.73437909854542	0.763010222589377
GPR27	0.87807470921298	0.879497617373983	0.855435469692745	0.843915288286262	0.955416316283227	0.902352322780965	0.955873289359678	0.930895902358446	0.971239054437799
GPR3	1.00510188924348	1.08955201175326	1.09637325292399	1.09645255805769	1.02371375167947	1.03435298456592	1.02897086103657	1.06043423029522	1.03324219085254
GPR31	0.955497284209074	0.920182403462256	0.883518604839864	0.934214191102538	0.8946820759753	0.939347475370643	0.918796264699356	0.898267677858036	0.94774109874091
GPR32	0.849488081363316	0.848976364930806	0.834324360956826	0.81811699099401	0.876544496611367	0.859577418967625	0.841453014596571	0.845355052938861	0.835007830625509
GPR35	1.17643864838035	1.1052993364148	1.13425716082221	1.11348119236703	1.26400914578152	1.15918667363953	1.22702031453711	1.06968403783238	1.21759811928655
GPR37L1	1.07540628958212	1.02206459547802	1.04522869228131	1.01104546435825	1.00794093586689	1.07273647367306	1.03183725293983	1.01052510468361	1.05090889853777
GPR39	0.770547879271448	0.744147730024983	0.751737190318332	0.729537465797753	0.729184093412524	0.756952916225874	0.758778713831636	0.766217270756549	0.840659745801775
GPR4	1.04161378493196	1.04049519944018	1.03720939874504	1.07401330902409	1.03434017498037	1.07027413484055	1.02787156432643	1.01402317787233	1.13713324119362
GPR45	1.00750502121343	1.00389890854662	1.03302196474953	1.05167861516459	0.998062704246681	0.998353136752261	0.961649112656208	1.02904040314093	1.01151140577498
GPR50	0.913600851219018	0.867667592241072	0.865406402894513	0.85753993441723	0.878192215415781	0.962865695711439	0.958668041770231	0.913965467733475	0.929720523765135
GPR52	1.04872493660554	1.02512327753404	1.02530023204526	1.00274774915943	0.992339417029503	1.02959814145788	1.08975438164865	1.04849098791995	1.0507919775394
GPR6	0.892922171132503	0.925385470383786	0.927999670218519	0.925418136054354	0.860864901468249	0.896065695598904	0.9475108945245	0.904979322690995	0.876058915974928
GPR63	0.866917670774832	0.883798775755815	0.905434019741483	0.847403924030243	0.918248327140059	0.933947263937844	0.890609624568057	0.989271016207061	0.920574125725583
GPR65	0.941917459474949	0.938127719052476	0.975718110040779	0.95730121650437	0.955596298074838	0.935588527866533	1.00505928330346	1.04196480019732	1.05515295623315
GPR68	0.777250082601498	0.781291821722932	0.770322997721371	0.746085905849392	0.714680944688311	0.770660279968785	0.776175279882848	0.789957631610514	0.789334332613026
GPR85	0.967363532714377	0.9663802365809	0.971259544223353	0.938474530263097	0.945335710696129	0.901284167152033	0.92943768283701	0.930247922013917	0.890422291376805
GPR87	0.870677074728007	0.860375337306714	0.854468512036935	0.847402680752716	0.907025345923286	0.940009992270428	0.919852358681668	0.85507538289165	0.865430322736909
GPR88	0.907492403154469	0.864477339522307	0.868424068826814	0.883481850211331	0.864554567828866	0.882924473200614	0.860460195201344	0.865620923274943	0.842088018869798
GPRASP1	0.972502580485375	1.01370195748652	1.06280298792696	0.931369397366762	1.04864315071236	1.05659613995907	1.05725715461764	0.960489721262611	1.07985292766292
GPRC5A	1.03280304713254	1.03803032894808	1.05967417563604	1.07827545089687	1.01019747984834	1.05389235310874	1.06749025604186	1.08774288572979	1.02655228768511
GPRC5B	0.965491794591625	0.999922634674721	0.963775687124966	1.02553532798115	0.928122520104044	1.02947065186211	0.960210881967708	0.946237020606005	0.974447032029612
GPRC5C	0.871399323826794	0.911380982112377	0.916158610331159	0.98090634634913	0.920395026798768	0.917349643387331	0.916783913182999	0.894349020853524	0.976974976417664
GPRC5D	1.06905622022819	1.03256141108451	0.981337024902191	1.01496577340103	1.08277911484879	1.03532657232183	1.08359881011099	1.05705558319146	1.08394178527715
GPRIN2	1.09344298855228	1.15898434560321	1.13501150563703	1.15399975773495	1.11374821792284	1.07170398082978	1.10276605746234	1.11326083944891	1.12544988240697
GPS1	1.00031399566865	1.02630237130221	1.08953979404197	1.07999254385549	0.986624345528691	0.966878185248484	1.01740555126956	1.08909683931934	0.983814970372797
GPS2	1.52163062134335	1.664254743192	1.53658213275563	1.49149930744291	1.74842939294378	1.51599742766546	1.69233533868956	1.77907068656691	1.75848156699794
GPSM2	3.12211234616422	2.5338670530109	2.0958809802538	2.56115852650133	2.24257351550315	2.75851087866543	2.52056538830397	2.11471976538549	2.89739888111809
GPSM3	1.03372550855848	1.07989823596922	1.11959801519874	1.11625628970842	1.08136925611736	1.09106063191367	1.06583762027574	1.10060090409369	1.14598041185628
GPT	1.10408655489561	0.927203333896172	0.9880807840831	0.921531686866026	0.912260595112649	0.943414100415925	0.943509181516815	1.04137566160189	0.9905484151107
GPX1	4.96479926286051	4.76562523781696	5.39098124727769	5.34026826110996	3.79291079114879	3.49168743699889	3.91962919504691	4.19040727006198	3.93988749134917
GPX2	0.97362647701436	0.962296032390423	0.929344101371083	0.958031789383039	0.933791461716784	0.967785216636567	0.9539108687764	1.0038246231546	0.950390638141571
GPX3	1.11240503859638	1.02254629310806	1.03340779018093	1.01735582878492	1.07625948678685	1.13384827665795	1.08215055897289	1.04555399227871	1.08813865075027
GPX4	3.67706636345968	3.77674647277038	4.30519926324105	4.10414379504346	3.20861040212321	2.91412027968108	3.22788018831516	3.76137813707595	3.08352478187947
GPX5	1.02226944760656	1.07087847332141	1.01987574427313	1.0132322266097	1.01817010462112	0.996699328938113	1.04530281098506	0.996433588483327	1.05634438863354
GPX7	1.99088594477507	2.08138369766784	2.2026479918917	2.16134082209106	2.01439792986318	1.74770159325351	1.56027248716789	1.63787303809382	1.89492501945925
GRAMD1B	1.10327921199053	1.17560872478687	1.19895060152986	1.15685072000188	1.29619791033745	1.11406061289297	1.12312282337461	1.13896870631736	1.20258601792507
GRAMD1C	0.949693400506731	0.962657044423772	0.944466949872457	0.971267486076349	0.902407567446262	0.99057692145443	0.964417562049689	0.977576439230277	0.947048447442721
GRAMD3	1.00499900828393	1.00272967874838	0.971709021190259	1.06485243515959	1.00843001499562	1.08556262218868	1.01584433169114	0.998855526207331	1.20620515461284
GRAMD4	1.54177552849078	1.63294649324589	1.54278951650779	1.53667004440639	1.36190937891279	1.79590913750847	1.68730030361954	1.54011364595419	1.50675111714453
GRAP	0.829105059046901	0.864373488680817	0.822073415147177	0.818349105858767	0.796810524896581	0.80454406043604	0.7637007434824	0.803396590174416	0.820055862129992
GRAP2	0.984365826559364	0.885765224914342	0.907445942401445	0.938727534793801	0.988325798728268	0.942229397618628	0.91746196686384	0.897052218251178	0.953109117372249
GRB10	3.93014653873968	3.21027856851713	3.72013945632225	3.7505332152435	3.8817469918332	4.73468937446385	4.26597586757773	4.393932593385	4.18977645484599
GRB14	0.852158371126588	0.802324763348442	0.799437644667784	0.806933743037005	0.781376693871409	0.810215459335975	0.773094778999116	0.809363114951304	0.823807924968366
GRB2	1.56903694072163	1.60302064471845	1.63587439483483	1.56093165068037	1.56445080539635	1.43789860331206	1.66114203263304	1.7026170139604	1.59220392912727
GRB7	1.03508093551785	1.04291257214006	1.05600742764388	1.06752069217511	1.02968486389295	1.07471403700781	1.05212708686776	0.996090361349067	1.02222910639987
GREB1	0.930576807427297	0.969482510001775	0.915351044625486	0.93580367968888	0.90830088720285	0.935440527969831	0.937382273421229	0.937269792900098	0.931299439632654
GREB1L	1.04757086333569	1.04196841298336	1.03494947666431	1.04339862214336	1.04090999429959	1.03744683787317	1.02291664552526	0.985588511470932	1.00669060741862
GREM1	1.02021908591694	0.914600798898892	0.917915987090739	0.987946056523517	0.92978631555815	0.932975369027024	0.853196483378409	0.949759272212282	0.954917881739946
GREM2	0.875598893607484	0.878821441648546	0.877165277240815	0.894960453363027	0.904299049385553	0.863729453621802	0.92246476131402	0.872901054059065	0.889592967189782
GRHL2	1.12609240120399	1.15273719686534	1.16091767316475	1.04457673620946	1.24959136277928	1.19928645708749	1.16838905870817	1.21567910023751	1.23833481537716
GRHPR	2.50905424587657	2.88542480054145	2.80136695327343	2.75062146443013	2.47204368996007	2.61380110464133	2.4737495074212	2.84956292501231	2.38469017899613
GRIA1	1.08547987873817	1.03365577163757	1.07007233235977	1.01447743183199	1.10127840446569	1.0597533416505	1.08205018246984	1.01637997048675	1.08005349608154
GRIA2	0.930906067218724	0.899625027355952	0.888993929859332	0.909044962558123	0.883731626167985	0.871607044108351	0.910229820955598	0.880707877003021	0.872338840217226
GRIA3	0.97169987983442	0.912357646902118	0.903375482940175	0.92388587132655	0.899155378143018	0.927459702734886	0.925953118909763	0.934704097427547	0.93467821108062
GRIA4	0.979100283973864	0.996816590016102	0.980535836094542	0.952132474374565	0.970022818299248	1.10914242542409	1.10765731427459	0.984463667151201	1.11305906774432
GRID2	0.917955551436885	0.876244006752831	0.8865788101828	0.876252337830263	0.88221038324456	0.852297382485497	0.849824031138123	0.900550810910993	0.888089363880879
GRIK1	0.978369404920532	0.967520568330039	0.96828823094123	0.989940947353101	0.992141299933627	0.986171052137972	0.995367686757234	1.01204532498079	0.972742903615803
GRIK2	0.953794700695946	0.931266808067887	0.961522513753516	0.920256250603019	1.01204020407029	1.00630520242885	0.930875525653728	0.927355546421813	0.971793068817709
GRIK3	0.91526860844157	0.935495376120674	0.905894110906505	0.902619564991424	0.955632544323306	0.95250496859456	0.931958481663259	0.94191596218763	0.899520990984693
GRIK4	0.844084686880014	0.841947255407617	0.843685619731418	0.854949502828702	0.808573108144518	0.849394602784126	0.826357879698106	0.819751439107803	0.822923859655528
GRIK5	1.32378051941153	1.2004120586994	1.22213758672786	1.28241506034308	1.21390758889849	1.25251103437353	1.20460708550662	1.25054254350053	1.30334024926373
GRIN1	1.09663844299624	1.02249129442851	1.00207303696225	0.990440316494346	1.03788661161958	0.968973704376998	0.98627330459544	0.964980512735019	0.972100382534262
GRIN2A	1.10911729623391	1.05638415121203	1.05609146504602	1.10222957512908	1.03844569274191	1.08932098343344	1.05067314772096	0.973073844055917	1.09035270045613
GRIN2B	0.95696871595231	0.963035261844158	0.946573581919419	0.94121538195729	1.0160893709702	1.03738340610786	1.00600578716956	0.961745545655412	1.00148380163789
GRIN2C	0.975035886940173	0.969972090910362	0.936718988305875	0.907618927234109	1.0219769398725	0.995819038834054	0.987330626348705	0.969298133857271	0.984957678214377
GRIN2D	0.781569648464807	0.693410336528082	0.709044860011094	0.721404433439302	0.73541123448838	0.773167475355927	0.737504398555738	0.733454076727361	0.771440504130779
GRINA	1.07081186845766	1.06017386234099	1.04282661018036	1.05307386058249	1.1383208535241	1.07723193051477	1.07881637538006	1.10057968356372	1.09391378154964
GRIP1	0.844419674922888	0.862946227367697	0.825897830219379	0.880353999234826	0.812676377529033	0.879852307614468	0.863304715195278	0.833405396960825	0.854270989637018
GRIP2	1.12772792905081	1.08739455815952	1.10559595562526	1.09502168318012	1.12820077605707	1.07720630890065	1.10828575488916	1.20938419578797	1.16003881323441
GRK1	0.854956748453443	0.830007515263268	0.842563300066649	0.868445137850538	0.809999827323873	0.801114095344076	0.796710643373588	0.836785803010246	0.772755764122888
GRK4	1.18054852345718	1.29288943306233	1.19344323696476	1.36941418339041	1.18082201439877	1.27451724339333	1.30483437493954	1.14055099852485	1.20668021180348
GRK5	1.24896882770585	1.14350493607948	1.11122806908011	1.11951170666642	1.24785940328143	1.23409181311184	1.16919584536702	1.15550472744151	1.2315038981115
GRK6	1.73519483445398	1.83393873323827	1.8091038677402	1.77073365388287	2.00713107186281	1.72659456094832	1.74698268727255	1.92670970794473	1.92681756392672
GRM1	0.938518926559153	0.941350602457909	0.920063449583134	0.915555816897307	0.97203633389243	0.934678620678247	0.973309136802152	0.919110993046539	0.97381032649087
GRM2	0.972540963031601	1.00663177812952	1.00866378059993	0.986606031502512	1.02759656855384	1.02802059220049	1.00075152518006	0.977527856958314	1.07585813320249
GRM3	0.951746425216238	0.939820714965368	0.892164407617557	0.862756809135307	0.993853262288107	0.93033592615695	0.976216932823984	0.909872449982838	0.946640061806321
GRM4	1.09044542790209	1.00479434819828	1.02262279406399	1.01693391781247	1.00513581443398	1.01852726080527	1.0258234336286	0.985253005224951	1.00489179144918
GRM5	0.918806063920153	0.898355968605786	0.887492194128023	0.915931624827529	0.950697279902493	1.03547451909081	0.976300543259118	0.935768028419304	0.949822940759875
GRM6	1.13562792908422	1.14099756016662	1.18634557940324	1.11139550377155	1.09377620359342	1.22090718406385	1.18963179095004	1.15104783062477	1.16159815206885
GRM7	1.02295972720395	0.980867718260576	1.0321842883467	1.00894136600017	1.03001365726365	1.00884657348019	1.06077607840377	1.01363024576765	1.07041884227893
GRM8	0.961417488698776	0.977374406020977	0.986178652613677	0.995571176670738	0.954626161388865	0.938961046024826	0.952743207238845	0.990825041235356	0.956165205241837
GRN	1.30056439996526	1.42136495987723	1.4172395834539	1.35208915419635	1.29314494332968	1.21520447319521	1.35822127268007	1.39178975546833	1.46687278112167
GRP	1.04403628686351	1.09668385136224	1.02284255596223	1.08322568606952	1.08342006628045	1.0679577675276	1.06943394849119	1.05915320876572	1.13039666153723
GRPEL1	3.52380911518929	3.32805145694251	3.38512246771913	3.46495147654642	2.91787507785107	3.20765558624333	3.20824568288694	4.66374303347582	3.03628236755335
GRPR	1.04082214689899	1.03132836625188	1.06017115725593	1.00246719446819	1.04817244877675	1.06667590049312	1.04126038906554	1.04009515837283	1.03712363848716
GRSF1	2.89524232027974	3.53198008891269	3.7325117850928	3.89112859894483	3.29552796097726	3.70323694883669	3.65487586978222	3.4239342102693	3.77278681091978
GRTP1	0.908572665653014	0.906494692253937	0.882807019824372	0.894079313564022	0.905570857828192	0.87643057572397	0.94317651585351	0.90638083127804	0.905308606944082
GRWD1	1.35212481083885	1.39221066536494	1.46314506767475	1.49977713202215	1.25472283246842	1.41698349338538	1.41189567978088	1.55565539850264	1.45623980986175
GSAP	1.56218893568588	1.51235614726343	1.48121500667325	1.62914508613481	1.39289984652599	1.52995162875085	1.59575714902427	1.41757740123207	1.73183313016227
GSC2	0.739221443931014	0.746689847278005	0.744796902350774	0.747699198219858	0.744455549216404	0.758084928885251	0.758820459260477	0.763635221305389	0.794618535815337
GSDMB	1.21301663984812	1.02067390184967	1.06787579517657	0.959517979813237	0.990219421752169	0.993054360301229	1.06793651757402	0.994818454328372	1.04127709122013
GSDMD	1.29665098898636	1.26432138183836	1.3690251339857	1.21380542371709	1.26506379845477	1.11870661813135	1.21923398308076	1.30866108210116	1.29131660740564
GSE1	3.04382111760852	2.90012000657148	2.95633327587983	2.94079962048115	2.84024430441649	3.42149293622946	3.5388707987276	2.936894763499	3.29197816239321
GSG1	0.864279750628051	0.816380278671365	0.818878625867334	0.816227227243133	0.852418138670636	0.845309098351412	0.853431305037632	0.865662893814766	0.850031278096721
GSK3A	1.62207168326599	1.49018933635126	1.62310799516871	1.53841367591192	1.77834902459053	1.77363039945261	1.67283101942549	1.70852295171573	1.6781877075047
GSK3B	1.81240505942994	2.14481458422137	2.08423944296608	2.18809358448414	2.35280197982959	1.93173089102627	2.38063141988795	1.92516394717819	2.17503349589698
GSN	1.38073009677686	1.55516474959253	1.67531923004767	1.84167894792516	1.6730774630578	1.61826595482473	1.40857345493723	1.21179901854967	1.47624010096178
GSN-AS1	1.10496934233772	1.17640114303238	1.08461993347678	1.10590814559576	1.20781373798992	1.1044969471869	1.08130262751253	1.02180579060207	1.13514662844234
GSPT1	3.89301318865965	3.37093626962731	3.59505536799096	3.5423056877775	3.73148883358104	4.09468049685047	4.41687759040422	3.83614368051711	3.44522327345136
GSPT2	1.92795467410405	2.17338066893187	2.20452303238266	1.71702493691246	1.72256486746404	2.04130718704913	2.14624908292834	1.88166711845289	2.35456538781941
GSR	1.44799097565601	1.5396057252141	1.47913844221914	1.39321989745209	1.19072675168321	1.39114105214971	1.63646398758727	1.76718269261039	1.41746167544012
GSS	2.21950415243046	2.66192947669719	2.33115437872631	2.52886665261303	2.44977078379485	2.20378606241526	2.83831596081888	2.69446150717158	2.54882758652257
GSTA1	1.07544094199148	1.18731599278439	1.10392752285078	1.10405539084345	1.09041881764893	1.12974870677564	1.2845721704197	1.08085618813858	1.14166163846934
GSTA3	1.03074111999413	1.01854283975494	1.06819647280342	1.04454438314317	1.06320134391518	1.08982542139226	1.10455876090992	1.04290137139168	1.04163016865596
GSTA4	2.3304271769774	1.72915655004076	2.30312235744294	2.45718013399195	1.80142699167754	1.94857368794571	1.83330377670146	2.36773854038169	1.93611730586154
GSTCD	0.980721154165896	0.988686870512409	0.94994162615822	0.966648779259163	0.987235430382743	0.978764119661301	1.00683814233104	0.995004309221735	0.994693592838511
GSTK1	2.62060433750459	2.95436767422804	2.98352448021181	3.04651254965159	2.58026321616994	2.05832623715182	2.34563474508204	2.64317566604433	2.41719181729897
GSTM2	1.19357499928729	1.31619571688438	1.32529525930379	1.73203729281593	1.49677330607492	2.02930096506688	1.75974021014612	1.4557618845207	1.77720662767935
GSTM3	2.61423295253677	1.75927990621939	2.15711500949146	3.08246539595373	1.56175634490272	2.02576319506832	2.60222781906895	3.09061055101631	2.09240752629198
GSTM4	1.23932263777033	1.15664953371677	1.30336527687873	1.2634070353788	1.18541197401165	1.27735169691778	1.23162245460289	1.12095621129075	1.26871995601243
GSTM5	1.3100188642224	1.53254424029046	1.35381864601433	1.44946598173712	1.69761954980849	1.67281196432638	1.51432655699622	1.29679743884166	1.95562387020693
GSTO1	5.76638438682458	5.7676938396055	6.40821833252121	6.01863936434383	4.84564885142421	4.60920141378525	4.21161639133392	6.03552894035607	4.6033537495051
GSTP1	1.5080398475209	1.78800082365777	1.73695822229552	2.1364376738659	1.52561276379283	1.41898622950372	1.529563506353	1.36868225152618	1.65304974614923
GSTT1	0.890948813776453	1.46207586913175	1.48716962254197	1.61086156783741	1.54054613512506	1.59483257934939	1.49962064041254	1.61419353271814	1.48158877490708
GSTT2	0.927025136391627	0.848630803945557	0.893359805727993	0.842245756660581	0.826062999515627	0.855453371478513	0.857861300270125	0.91808283147408	0.843957548624206
GSTTP1	1.1330347132076	1.10174487239839	1.10634076004085	1.11855666378812	1.06867318910062	1.08924342981068	1.11653092280755	1.128966915888	1.05987235684762
GSTZ1	1.53526889266758	1.58361418042914	1.69531026704824	1.58657188619886	1.36691076259393	1.40983111602456	1.35783915220973	1.73113807985907	1.48467525771123
GTDC1	1.58882998280995	1.66033767300948	1.60617012048449	1.80902541517675	1.45691846433204	1.6479722304202	1.643511227646	1.48889064020886	1.70602984417505
GTF2A1	0.952970138830201	0.968834362987235	0.989109865291319	1.05881133728989	0.985755773342444	0.964208637596196	0.955217507001988	1.0055637579558	0.914751208857967
GTF2A2	4.37576494141946	4.08862118287224	4.00024719316429	3.93137564938158	3.70465529209029	4.19242372281242	3.36654156900927	4.52876076845032	3.58921145609158
GTF2B	3.95634190624161	3.67997501190799	3.46012974434916	4.60080072796429	2.94369034628294	3.0556138447373	3.18054274937141	4.21654448305977	3.22263080685644
GTF2E1	2.35537757763275	1.79330605721389	1.77966706764149	1.61438603522646	1.60398595099085	2.39573313975032	2.18990108505745	2.57087021200177	2.06724808202633
GTF2E2	2.21603137715398	2.0653389100357	2.25629062596875	2.46392819949902	1.94149214755982	2.20596938655619	2.10929385404212	2.64191341794821	2.24013704440936
GTF2F1	1.21110241638388	1.37124684487517	1.28553597760393	1.39573556609939	1.20925529735618	1.21648327802041	1.59673314199182	1.32211808882874	1.41494209374148
GTF2F2	1.20304944380448	1.16414428022665	1.25010508514572	1.2513869579348	1.18318644166456	1.11456902704397	1.19545405915168	1.21561278779335	1.12087455372775
GTF2H1	2.67485472289963	2.63077161415558	2.57441190013472	3.15028941081663	2.83353330319842	2.98853485041973	3.06706971333169	2.40295520300283	2.9178022816348
GTF2H3	2.10812706048209	1.88558829611227	1.84609926205106	1.87236476352625	1.93258398930363	1.98711171103675	2.17012317597772	1.72297090408462	2.00711124064678
GTF2H5	3.31666439469937	3.43882120273588	3.47126137321909	3.24207528957518	2.41476495502975	3.06069729127979	2.71171357593857	3.36523156135758	2.99548268778306
GTF2IRD1	1.0875929640762	1.23974136681131	1.23454622635966	1.12289652459748	1.15386770850706	1.22437622280169	1.12143929691442	1.12407595763806	1.15979614029523
GTF3A	7.50538276843821	7.9727813626747	7.94772704957981	8.06284407334488	7.33632002385687	6.80608233673532	6.47460880404508	8.57266182049214	6.45116985354881
GTF3C1	1.45312058434767	1.47002082839506	1.48920650396122	1.38104934064352	1.33621860149933	1.41536478162675	1.53233712924266	1.36675204105077	1.49136783543677
GTF3C2	3.16462425008491	3.35505794498869	3.24460961297187	3.11195665679529	3.19999210219497	3.21971826661255	3.39648410144523	3.10317163383597	3.45276717754255
GTF3C3	2.11785037081541	2.18393664424433	2.13563409666034	2.19792175816314	1.76080694556059	1.99284474396461	2.39339627590411	2.08172677239163	2.1626267541766
GTF3C4	1.28294878243963	1.46735100114904	1.42181410063151	1.33965469001389	1.37000906579586	1.29621312428043	1.46413116653351	1.3397269415111	1.44397501763621
GTF3C5	1.11226602166359	1.05330080890386	1.04180782703093	1.0932741536979	0.997191697764521	1.00247614735857	1.1042950135789	1.19697917381108	1.03078856488723
GTPBP1	1.74968117538146	1.74390226046826	1.66713852311489	1.73759394391728	1.65789872310808	1.72133377090782	1.93497153800895	1.7518933235438	1.65818720975845
GTPBP2	1.505010385205	1.18929776807216	1.25776429802579	1.18369650364956	1.24384408559957	1.35433445309525	1.39724742971056	1.3132028444844	1.26514621573575
GTPBP3	1.41394063909913	1.36572262613761	1.38858352748461	1.39544364059443	1.48037222885421	1.51621515114559	1.56557350230267	1.33344408195391	1.44341381693805
GTPBP4	3.86622122568727	4.18616960198256	4.31609025375126	4.47385539699221	3.86272779360471	4.28283169993682	4.31573536133323	4.59513740215735	4.43240505776611
GTPBP6	1.50298891143331	1.72715245353784	1.62564775426565	1.66925633644499	1.52367609390605	1.62712930685441	1.91576936211268	1.80299882233401	1.73038679125532
GTPBP8	2.46700458644738	2.51065177721135	2.44394868838815	2.3019520978504	2.65148441966363	2.17873582281769	2.5432132574972	1.94012010658354	2.59108905250036
GTSE1	3.28022085400218	2.40159633244827	2.39318102056077	2.40045659590785	2.6745165272551	2.4730392529766	2.72980365859383	2.49114707400883	2.42411964559203
GUCA1A	0.960350949763033	0.908737512906493	0.892403100508463	0.908971684904649	0.905381597214139	0.931471760512319	0.985599267471194	0.894241752975594	0.988061319070505
GUCA1B	0.989965380813588	0.945817203108979	0.959150925607884	0.916477595529429	0.959334438480379	0.957426177143067	0.96554201401682	1.03614072715301	1.04518476049202
GUCA2B	0.896625110008684	0.914205802617605	0.922766399653998	0.899709000168841	0.910215172438027	0.946856587580279	0.961863857010622	0.95441981013506	0.93149618207247
GUCY1A2	0.871405851164193	0.895732664880547	0.888191742228411	0.897956644855371	0.899727814612569	0.915091944202347	0.883610758061432	0.924716140496469	0.880807635915952
GUCY1A3	2.01486787905061	2.21034725179747	2.68390406799789	2.81689200543559	2.76936316996721	2.30769444983679	2.0891430815885	1.76689688117992	3.1746211435538
GUCY1B2	0.831570703602637	0.829505015846028	0.845028425046943	0.841774987842117	0.83296054479395	0.848831448037537	0.85245481096927	0.82945136913415	0.878035813563573
GUCY1B3	3.18811825984825	3.34111417779986	3.82961981408603	3.9915125578324	3.31973234382855	3.89396927323758	3.01069762189262	2.44276474503658	4.81439303066221
GUCY2C	0.873362157858026	0.875261631701415	0.862792272963396	0.894435946185308	0.874877081873658	0.847572770229825	0.859909690996292	0.891288450672373	0.846672703145866
GUCY2D	0.843539992830725	0.842224143354514	0.828118154542062	0.830279700979264	0.841098729354897	0.839527702476354	0.792291545347119	0.825556903867984	0.840246528555571
GUCY2F	0.959745505767677	0.940343145942055	0.972298740588118	0.918396775756794	0.953699297021194	0.992362501116743	0.993874602692813	0.927199882666012	0.975312489536451
GUF1	1.23807102917722	1.311160884901	1.23100820971803	1.31641836648973	0.97401397768691	1.0986304293912	1.39074959830103	1.44797162724144	1.09480042425713
GUK1	3.28603061912016	2.04265503944876	2.15109697372537	2.19171613857724	1.69628332884227	1.61216111986376	1.74994854382746	2.26107656298917	1.50504615442399
GULP1	1.13067715089792	1.05078142860588	1.08772713968451	1.07525710846354	1.10711182894351	1.14142966502514	1.1638224286662	1.06516879630992	1.1543973323748
GUSB	3.71758754537485	4.89018373390599	4.34454308740764	4.25743616247126	4.83349963336923	4.86655795735015	4.87877594930147	4.63387221671972	4.47883492224928
GUSBP11	1.76644325157478	1.88056384509088	1.99634848788947	1.81498301288738	1.76384596298601	1.55644245565925	1.67038620599628	1.67009671603459	1.74582863231904
GVINP1	0.896982702837834	0.8922881527906	0.948807162290774	0.931494329736174	0.9203697522231	0.971120389440595	0.977499385853054	0.968444583539731	0.966633761028399
GYG1	2.67022288797786	3.55214793583012	3.48561071236369	3.40432242068175	3.50198351691957	1.98832929445489	3.12706705905993	2.96840598530054	3.24443091048961
GYG2	1.09751221502254	1.31042563764343	1.3058970960183	1.12897169895795	1.27266800868619	1.43536750193239	1.24873948799966	1.3374183527697	1.81175964758555
GYPA	6.75580358983102	1.13669000936845	2.57766050236435	1.21938010829615	1.11217493342039	2.36469948529305	2.26941402407376	3.1459479129654	1.2809941850036
GYPC	3.99969945343214	2.88684359964848	3.26492689282464	3.03207671448374	2.64314381806153	2.3211307049887	2.73703853498813	3.73184337225016	2.86754260867123
GYPE	2.96726085248921	0.885451560380354	1.24136931885174	0.924382998745399	0.90475605948277	1.2534741038427	1.02436755058136	1.56148695362907	1.00212508118505
GYS1	1.0839683985895	1.29610811677103	1.0686805998966	1.03914349149885	1.29008876522679	1.28566966420189	1.24320087227941	1.2745658583836	1.23295750298433
GYS2	0.848472255237176	0.885712701708716	0.84477976823447	0.87876840162457	0.989623928197112	0.86588875190645	0.92055243506085	0.827565365555874	0.897405338269921
GZMA	0.912112434460259	0.860857586545802	0.908168650849505	0.880190573770721	0.91115442874211	0.925810086421757	0.890499280018331	0.938351287936345	0.89965345578487
GZMB	0.971214152659499	1.00017303528744	1.03551662873494	1.08215117654685	1.07968375314646	1.05940131249756	1.03508077608155	0.97255465663093	1.0731680532855
GZMH	0.89415732151158	0.914818953335367	0.911642845684159	0.922961409811625	0.898933762892269	0.923621637702914	0.907790959943216	0.87009388973667	0.928133275854054
GZMK	0.983338429874185	1.08422112362644	1.04054555357755	1.04041337345483	1.05461616347811	1.03039704495654	1.01161834331225	1.04935862809347	1.00343406953201
GZMM	0.896189424887612	0.910504384066487	0.885020224320733	0.836035154879902	0.880044785795475	0.893473780872118	0.868752184512396	0.878710660016847	0.843195132176055
H1F0	2.86121068970082	2.05209683529313	1.42778551080757	2.31539152831886	1.8219764520989	2.23741405994007	2.6899815626062	2.31748199809375	2.35578340837504
H1FX	1.66477136280391	1.93343320114671	2.00159485250149	1.85181239729331	1.63201661566655	1.57036772198353	1.66190357452014	1.81078796519482	1.53331417967668
H2AFJ	1.29858509305289	1.1918302451948	1.10682101555656	1.02063209473161	1.06847859261754	1.07215418466008	1.12020478901424	0.969322598309875	1.06961190062359
H2AFV	5.37812356504344	5.5272755882235	4.47974566231121	4.49321828151303	4.62356412148049	5.08859819428971	4.8044499064508	5.36686951503875	5.00303697823172
H2AFX	1.58596668701924	1.55510207478061	1.60422934211178	1.61925333138089	1.74492291922587	1.74060358833508	1.75130510050875	1.78262953680429	1.56822570947854
H2AFY	4.96369575651092	5.28316607002069	5.39360793741742	5.10909395848452	5.26384835231971	5.43750551837107	4.48856479432002	5.04536821115827	5.60472904428523
